,country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate,fx_rate
8420,Philippines,2021-05-14,2021,2.0,5.0,20.0,49.53999,19.08,1395.824,3286449.536,11064.949,59696.40709,2.5,0.06,47.76005349
8421,Philippines,2021-05-21,2021,2.0,5.0,21.0,49.02,18.57001,1387.191,3286449.536,11064.949,59696.40709,2.5,0.04,47.92026069
8422,Philippines,2021-05-28,2021,2.0,5.0,22.0,46.75,16.31,1354.671,3286449.536,11064.949,59696.40709,2.5,0.05,47.75549188
8423,Philippines,2021-06-04,2021,2.0,6.0,23.0,46.03999,15.56,1465.421,3219545.851,11064.949,59696.40709,2.5,0.05,47.69058349
8424,Philippines,2021-06-11,2021,2.0,6.0,24.0,43.53,13.06,1500.251,3219545.851,11064.949,59696.40709,2.5,0.05,47.77945006
8425,Philippines,2021-06-18,2021,2.0,6.0,25.0,44.82001,14.32,1528.496,3219545.851,11064.949,59696.40709,2.5,0.09,48.50954425
8426,Philippines,2021-06-25,2021,2.0,6.0,26.0,44.59,14.07,1485.727,3219545.851,11064.949,59696.40709,2.5,0.09,48.54958126
8427,Philippines,2021-07-02,2021,3.0,7.0,27.0,44.60001,14.07,1510.915,3295560.594,11064.949,59696.40709,2.5,0.08,49.10988336
8428,Philippines,2021-07-09,2021,3.0,7.0,28.0,47.02,16.56,1516.299,3295560.594,11064.949,59696.40709,2.5,0.08,49.990002
8429,Philippines,2021-07-16,2021,3.0,7.0,29.0,47.02,16.56,1463.047,3295560.594,11064.949,59696.40709,2.5,0.08,50.36007453
8430,Philippines,2021-07-23,2021,3.0,7.0,30.0,48.02,17.56,1389.421,3295560.594,11064.949,59696.40709,2.5,0.07,50.22097228
8431,Philippines,2021-07-30,2021,3.0,7.0,31.0,51.00999,20.56,1341.332,3295560.594,11064.949,59696.40709,2.5,0.07,49.980008
8432,Philippines,2021-08-06,2021,3.0,8.0,32.0,50.95,20.55,1371.976,3277933.223,11064.949,59696.40709,2.5,0.09,50.65471215
8433,Philippines,2021-08-13,2021,3.0,8.0,33.0,50.0,19.55,1401.88,3277933.223,11064.949,59696.40709,2.5,0.08,50.55995146
8434,Philippines,2021-08-20,2021,3.0,8.0,34.0,48.57001,11.56,1374.433,3277933.223,11064.949,59696.40709,2.5,0.06,50.33979361
8435,Philippines,2021-08-27,2021,3.0,8.0,35.0,47.82001,10.81,1399.851,3277933.223,11064.949,59696.40709,2.5,0.07,49.87033712
8436,Philippines,2021-09-03,2021,3.0,9.0,36.0,43.61,6.56,1452.667,3148753.317,11064.949,59696.40709,2.5,0.08,49.88028731
8437,Philippines,2021-09-10,2021,3.0,9.0,37.0,42.82001,9.81,1471.966,3148753.317,11064.949,59696.40709,2.5,0.08,49.93757803
8438,Philippines,2021-09-17,2021,3.0,9.0,38.0,44.56,11.56,1488.39,3148753.317,11064.949,59696.40709,2.5,0.07,50.05005005
8439,Philippines,2021-09-24,2021,3.0,9.0,39.0,49.59,16.62,1453.722,3148753.317,11064.949,59696.40709,2.5,0.08,50.69965524
8440,Philippines,2021-10-01,2021,4.0,10.0,40.0,52.58,19.62,1456.36,3397269.42,11064.949,59696.40709,2.5,0.09,50.74081591
8441,Philippines,2021-10-08,2021,4.0,10.0,41.0,60.48,27.60001,1466.668,3397269.42,11064.949,59696.40709,2.5,0.09,50.59576513
8442,Philippines,2021-10-15,2021,4.0,10.0,42.0,61.42,28.60001,1512.331,3397269.42,11064.949,59696.40709,2.5,0.12,50.70993915
8443,Philippines,2021-10-22,2021,4.0,10.0,43.0,59.03999,15.6,1547.312,3397269.42,11064.949,59696.40709,2.5,0.13,50.74982872
8444,Philippines,2021-10-29,2021,4.0,10.0,44.0,56.03,12.61,1539.513,3397269.42,11064.949,59696.40709,2.5,0.15,50.530571
8445,Philippines,2021-11-05,2021,4.0,11.0,45.0,61.52,14.62,1518.687,3316622.165,11064.949,59696.40709,2.5,0.14,50.21088572
8446,Philippines,2021-11-12,2021,4.0,11.0,46.0,65.47,18.61,1598.011,3316622.165,11064.949,59696.40709,2.5,0.17,49.83057604
8447,Philippines,2021-11-19,2021,4.0,11.0,47.0,63.08,16.12,1581.962,3316622.165,11064.949,59696.40709,2.5,0.18,50.48975058
8448,Philippines,2021-11-26,2021,4.0,11.0,48.0,67.59,20.64,1558.011,3316622.165,11064.949,59696.40709,2.5,0.2,50.47955578
8449,Philippines,2021-12-03,2021,4.0,12.0,49.0,69.45,22.60001,1547.202,3598649.213,11064.949,59696.40709,2.5,0.26,50.46045162
8450,Philippines,2021-12-10,2021,4.0,12.0,50.0,62.03,15.1,1533.35,3598649.213,11064.949,59696.40709,2.5,0.27,50.34993203
8451,Philippines,2021-12-17,2021,4.0,12.0,51.0,57.61,10.61,1550.084,3598649.213,11064.949,59696.40709,2.5,0.27,49.88028731
8452,Philippines,2021-12-24,2021,4.0,12.0,52.0,58.58,11.6,1561.365,3598649.213,11064.949,59696.40709,2.5,0.31,50.03001801
8453,Philippines,2021-12-31,2021,4.0,12.0,53.0,56.59,9.61,1555.383,3598649.213,11064.949,59696.40709,2.5,0.39,50.999592
8454,Philippines,2022-01-07,2022,1.0,1.0,2.0,57.09,10.1,1493.319,3448885.43,12641.76,62616.86654,2.5,0.43,51.3294323
8455,Philippines,2022-01-14,2022,1.0,1.0,3.0,63.48,16.59,1505.207,3448885.43,12641.76,62616.86654,2.5,0.51,51.32021247
8456,Philippines,2022-01-21,2022,1.0,1.0,4.0,67.46001,20.58,1527.349,3448885.43,12641.76,62616.86654,2.5,0.58,51.25970731
8457,Philippines,2022-01-28,2022,1.0,1.0,5.0,71.35001,24.56,1527.737,3448885.43,12641.76,62616.86654,2.5,0.75,51.12997239
8458,Philippines,2022-02-04,2022,1.0,2.0,6.0,73.34,26.56,1561.091,3431219.241,12641.76,62616.86654,2.5,0.89,51.20983229
8459,Philippines,2022-02-11,2022,1.0,2.0,7.0,79.32001,26.00999,1548.972,3431219.241,12641.76,62616.86654,2.5,1.07,51.25970731
8460,Philippines,2022-02-18,2022,1.0,2.0,8.0,82.27,26.08,1558.078,3431219.241,12641.76,62616.86654,2.5,1.03,51.44032922
8461,Philippines,2022-02-25,2022,1.0,2.0,9.0,90.14999,31.06,1573.643,3431219.241,12641.76,62616.86654,2.5,1.13,51.31757884
8462,Philippines,2022-03-04,2022,1.0,3.0,10.0,98.03,36.08,1561.553,3287598.584,12641.76,62616.86654,2.5,1.05,51.94940128
8463,Philippines,2022-03-11,2022,1.0,3.0,11.0,97.03999,35.11,1527.242,3287598.584,12641.76,62616.86654,2.5,1.22,52.32041019
8464,Philippines,2022-03-18,2022,1.0,3.0,12.0,77.42,6.22,1418.259,3287598.584,12641.76,62616.86654,2.5,1.29,52.29988756
8465,Philippines,2022-03-25,2022,1.0,3.0,13.0,89.21001,22.25,1450.46,3287598.584,12641.76,62616.86654,2.5,1.67,52.11047421
8466,Philippines,2022-04-01,2022,2.0,4.0,14.0,81.78999,20.7,1491.854,3588861.935,12641.76,62616.86654,2.5,1.72,51.5304545
8467,Philippines,2022-04-08,2022,2.0,4.0,15.0,83.16,22.0,1523.327,3588861.935,12641.76,62616.86654,2.5,1.81,51.5995872
8468,Philippines,2022-04-15,2022,2.0,4.0,16.0,93.08,32.02,1468.764,3588861.935,12641.76,62616.86654,2.5,1.84,52.17572785
8469,Philippines,2022-04-22,2022,2.0,4.0,17.0,98.02,36.99001,1456.66,3588861.935,12641.76,62616.86654,2.5,2.06,52.34094894
8470,Philippines,2022-04-29,2022,2.0,4.0,18.0,109.89,36.99001,1454.707,3588861.935,12641.76,62616.86654,2.5,2.1,52.32041019
8471,Philippines,2022-05-06,2022,2.0,5.0,19.0,118.75,46.02,1393.811,3533294.117,12641.76,62616.86654,2.5,2.08,52.42051739
8472,Philippines,2022-05-13,2022,2.0,5.0,20.0,124.69,52.0,1396.641,3533294.117,12641.76,62616.86654,2.5,2.04,52.37933112
8473,Philippines,2022-05-20,2022,2.0,5.0,21.0,120.2,37.5,1346.562,3533294.117,12641.76,62616.86654,2.5,2.07,52.20977889
8474,Philippines,2022-05-27,2022,2.0,5.0,22.0,101.97,19.02,1389.01,3533294.117,12641.76,62616.86654,2.5,2.01,52.23978059
8475,Philippines,2022-06-03,2022,2.0,6.0,23.0,98.02,22.03,1416.772,3333659.814,12641.76,62616.86654,2.5,2.18,52.91005291
8476,Philippines,2022-06-10,2022,2.0,6.0,24.0,100.0,24.0,1382.744,3333659.814,12641.76,62616.86654,2.5,2.58,53.06024991
8477,Philippines,2022-06-17,2022,2.0,6.0,25.0,119.74,44.02,1323.959,3333659.814,12641.76,62616.86654,2.5,2.86,53.75910545
8478,Philippines,2022-06-24,2022,2.0,6.0,26.0,118.77,43.00999,1274.786,3333659.814,12641.76,62616.86654,2.5,2.83,54.89980785
8479,Philippines,2022-07-01,2022,3.0,7.0,27.0,124.58,49.03999,1235.657,3506010.508,12641.76,62616.86654,2.5,2.79,55.12983075
8480,Philippines,2022-07-08,2022,3.0,7.0,28.0,128.69,53.0,1221.746,3506010.508,12641.76,62616.86654,2.5,2.96,55.83005332
8481,Philippines,2022-07-15,2022,3.0,7.0,29.0,144.29,56.00999,1241.111,3506010.508,12641.76,62616.86654,2.5,3.12,56.29045877
8482,Philippines,2022-07-22,2022,3.0,7.0,30.0,124.57,36.03,1212.359,3506010.508,12641.76,62616.86654,2.5,3.01,56.11987205
8483,Philippines,2022-07-29,2022,3.0,7.0,31.0,104.43,24.52,1206.417,3506010.508,12641.76,62616.86654,2.5,2.98,55.36025687
8484,Philippines,2022-08-05,2022,3.0,8.0,32.0,104.95,24.98,1242.864,3362472.48,12641.76,62616.86654,2.5,3.29,55.55092631
8485,Philippines,2022-08-12,2022,3.0,8.0,33.0,94.08,19.03999,1266.951,3362472.48,12641.76,62616.86654,2.5,3.26,55.66998831
8486,Philippines,2022-08-19,2022,3.0,8.0,34.0,98.02,26.02,1314.189,3362472.48,12641.76,62616.86654,2.5,3.26,55.95031612
8487,Philippines,2022-08-26,2022,3.0,8.0,35.0,95.05,22.99001,1299.097,3362472.48,12641.76,62616.86654,2.5,3.36,56.17977528
8488,Philippines,2022-09-02,2022,3.0,9.0,36.0,111.84,40.0,1310.035,3485452.597,12641.76,62616.86654,2.5,3.47,56.88929343
8489,Philippines,2022-09-09,2022,3.0,9.0,37.0,97.53,23.49001,1271.821,3485452.597,12641.76,62616.86654,2.5,3.67,56.82463916
8490,Philippines,2022-09-16,2022,3.0,9.0,38.0,97.03,22.98,1280.446,3485452.597,12641.76,62616.86654,2.5,3.96,57.34438168
8491,Philippines,2022-09-23,2022,3.0,9.0,39.0,129.61,49.98,1217.303,3485452.597,12641.76,62616.86654,2.5,4.15,58.7509547
8492,Philippines,2022-09-30,2022,3.0,9.0,40.0,146.25,56.99001,1160.124,3485452.597,12641.76,62616.86654,2.5,4.05,58.76131155
8493,Philippines,2022-10-07,2022,4.0,10.0,41.0,141.35,52.0,1060.749,3508117.475,12641.76,62616.86654,2.5,4.24,59.04930617
8494,Philippines,2022-10-14,2022,4.0,10.0,42.0,147.07,48.02,1067.784,3508117.475,12641.76,62616.86654,2.5,4.5,59.000531
8495,Philippines,2022-10-21,2022,4.0,10.0,43.0,146.17,45.02,1090.423,3508117.475,12641.76,62616.86654,2.5,4.58,58.87547836
8496,Philippines,2022-10-28,2022,4.0,10.0,44.0,128.58,32.99001,1109.165,3508117.475,12641.76,62616.86654,2.5,4.55,58.01137023
8497,Philippines,2022-11-04,2022,4.0,11.0,45.0,128.59,40.02,1147.081,3520795.305,12641.76,62616.86654,2.5,4.76,58.3294447
8498,Philippines,2022-11-11,2022,4.0,11.0,46.0,100.0,19.03,1160.372,3520795.305,12641.76,62616.86654,2.5,4.59,57.20987442
8499,Philippines,2022-11-18,2022,4.0,11.0,47.0,106.41,25.52,1198.434,3520795.305,12641.76,62616.86654,2.5,4.74,57.27048852
8500,Philippines,2022-11-25,2022,4.0,11.0,48.0,89.13,7.97,1209.595,3520795.305,12641.76,62616.86654,2.5,4.76,56.69898509
8501,Philippines,2022-12-02,2022,4.0,12.0,49.0,89.13,13.98,1270.891,3780529.502,12641.76,62616.86654,2.5,4.69,55.72582892
8502,Philippines,2022-12-09,2022,4.0,12.0,50.0,101.97,26.99001,1242.845,3780529.502,12641.76,62616.86654,2.5,4.72,55.37405172
8503,Philippines,2022-12-16,2022,4.0,12.0,51.0,95.05,19.98,1275.328,3780529.502,12641.76,62616.86654,2.5,4.61,55.52933337
8504,Philippines,2022-12-23,2022,4.0,12.0,52.0,100.49,25.52,1245.666,3780529.502,12641.76,62616.86654,2.5,4.66,55.22573519
8505,Philippines,2022-12-30,2022,4.0,12.0,53.0,96.03999,21.02,1279.043,3780529.502,12641.76,62616.86654,2.5,4.73,55.67928731
8506,Philippines,2023-01-06,2023,1.0,1.0,1.0,95.05,20.02,1275.682,3567225.288,13733.385,72913.71877,6.0,4.71,55.52162567
8507,Philippines,2023-01-13,2023,1.0,1.0,2.0,90.12,15.05,1339.582,3567225.288,13733.385,72913.71877,6.0,4.69,54.92543872
8508,Philippines,2023-01-20,2023,1.0,1.0,3.0,89.11,18.03999,1399.625,3567225.288,13733.385,72913.71877,6.0,4.68,54.46029844
8509,Philippines,2023-01-27,2023,1.0,1.0,4.0,86.14,15.05,1406.679,3567225.288,13733.385,72913.71877,6.0,4.68,54.48997384
8510,Philippines,2023-02-03,2023,1.0,2.0,5.0,81.21001,10.06,1386.082,3798075.873,13733.385,72913.71877,6.0,4.79,53.66534292
8511,Philippines,2023-02-10,2023,1.0,2.0,6.0,90.10001,19.05,1387.556,3798075.873,13733.385,72913.71877,6.0,4.89,54.4751321
8512,Philippines,2023-02-17,2023,1.0,2.0,7.0,93.56,22.53999,1361.077,3798075.873,13733.385,72913.71877,6.0,5.0,55.5247085
8513,Philippines,2023-02-24,2023,1.0,2.0,8.0,92.07001,20.96001,1338.519,3798075.873,13733.385,72913.71877,6.0,5.05,54.91940577
8514,Philippines,2023-03-03,2023,1.0,3.0,9.0,88.13,16.97,1287.689,3676823.072,13733.385,72913.71877,6.0,5.03,54.77501164
8515,Philippines,2023-03-10,2023,1.0,3.0,10.0,96.03999,24.98,1317.561,3676823.072,13733.385,72913.71877,6.0,4.9,55.18002483
8516,Philippines,2023-03-17,2023,1.0,3.0,11.0,99.0,27.97,1289.636,3676823.072,13733.385,72913.71877,6.0,4.26,54.72405396
8517,Philippines,2023-03-24,2023,1.0,3.0,12.0,110.78,32.08,1274.705,3676823.072,13733.385,72913.71877,6.0,4.32,54.28734291
8518,Philippines,2023-03-31,2023,1.0,3.0,13.0,93.08,19.98,1318.558,3676823.072,13733.385,72913.71877,6.0,4.64,54.275557
8519,Philippines,2023-04-07,2023,2.0,4.0,14.0,90.13,17.02,1297.665,3714564.701,13733.385,72913.71877,6.5,4.61,54.59409292
8520,Philippines,2023-04-14,2023,2.0,4.0,15.0,87.16,14.01,1296.006,3714564.701,13733.385,72913.71877,6.5,4.77,55.3495323
8521,Philippines,2023-04-21,2023,2.0,4.0,16.0,93.58,20.53,1264.302,3714564.701,13733.385,72913.71877,6.5,4.78,55.89558704
8522,Philippines,2023-04-28,2023,2.0,4.0,17.0,95.06,22.03999,1287.684,3714564.701,13733.385,72913.71877,6.5,4.8,55.48004106
8523,Philippines,2023-05-05,2023,2.0,5.0,18.0,99.00999,26.00999,1307.839,3551963.798,13733.385,72913.71877,6.5,4.73,55.30514614
8524,Philippines,2023-05-12,2023,2.0,5.0,19.0,96.092,23.07899,1302.735,3551963.798,13733.385,72913.71877,6.5,4.75,55.86436133
8525,Philippines,2023-05-19,2023,2.0,5.0,20.0,89.63,16.53,1266.198,3551963.798,13733.385,72913.71877,6.5,5.02,55.64830273
8526,Philippines,2023-05-26,2023,2.0,5.0,21.0,87.66,14.49,1290.581,3551963.798,13733.385,72913.71877,6.5,5.25,55.92528382
8527,Philippines,2023-06-02,2023,2.0,6.0,22.0,83.2,9.95,1274.241,3604420.269,13733.385,72913.71877,6.5,5.22,56.02240896
8528,Philippines,2023-06-09,2023,2.0,6.0,23.0,80.21001,6.96,1256.867,3604420.269,13733.385,72913.71877,6.5,5.17,56.08053164
8529,Philippines,2023-06-16,2023,2.0,6.0,24.0,79.72,6.48,1257.877,3604420.269,13733.385,72913.71877,6.5,5.24,55.71496225
8530,Philippines,2023-06-23,2023,2.0,6.0,25.0,82.71001,16.00999,1253.765,3604420.269,13733.385,72913.71877,6.5,5.25,55.76622797
8531,Philippines,2023-06-30,2023,2.0,6.0,26.0,84.16,17.53,1270.617,3604420.269,13733.385,72913.71877,6.5,5.4,55.27457646
8532,Philippines,2023-07-07,2023,3.0,7.0,27.0,83.66,17.03,1277.546,3393096.913,13733.385,72913.71877,6.75,5.41,55.53241705
8533,Philippines,2023-07-14,2023,3.0,7.0,28.0,76.71001,10.03,1242.228,3393096.913,13733.385,72913.71877,6.75,5.34,54.34930297
8534,Philippines,2023-07-21,2023,3.0,7.0,29.0,78.2,18.55,1309.565,3393096.913,13733.385,72913.71877,6.75,5.35,54.73004406
8535,Philippines,2023-07-28,2023,3.0,7.0,30.0,70.83,11.08,1319.945,3393096.913,13733.385,72913.71877,6.75,5.37,54.91337415
8536,Philippines,2023-08-04,2023,3.0,8.0,31.0,71.25,11.56,1308.059,3322191.207,13733.385,72913.71877,6.75,5.33,55.69014006
8537,Philippines,2023-08-11,2023,3.0,8.0,32.0,72.28,12.57,1266.815,3322191.207,13733.385,72913.71877,6.75,5.36,56.58188814
8538,Philippines,2023-08-18,2023,3.0,8.0,33.0,83.17,23.56,1220.096,3322191.207,13733.385,72913.71877,6.75,5.35,56.15138413
8539,Philippines,2023-08-25,2023,3.0,8.0,34.0,80.67,20.96001,1227.448,3322191.207,13733.385,72913.71877,6.75,5.44,56.60590966
8540,Philippines,2023-09-01,2023,3.0,9.0,35.0,74.25,14.47,1194.324,3634851.441,13733.385,72913.71877,6.75,5.36,56.5402991
8541,Philippines,2023-09-08,2023,3.0,9.0,36.0,74.74001,14.97,1204.594,3634851.441,13733.385,72913.71877,6.75,5.42,56.67006687
8542,Philippines,2023-09-15,2023,3.0,9.0,37.0,71.75999,11.98,1206.445,3634851.441,13733.385,72913.71877,6.75,5.43,56.8747334
8543,Philippines,2023-09-22,2023,3.0,9.0,38.0,81.71001,22.0,1179.433,3634851.441,13733.385,72913.71877,6.75,5.46,56.82141031
8544,Philippines,2023-09-29,2023,3.0,9.0,39.0,85.17,25.50999,1187.417,3634851.441,13733.385,72913.71877,6.75,5.46,56.70541537
8545,Philippines,2023-10-06,2023,4.0,10.0,40.0,93.05,33.5,1218.382,3627816.257,13733.385,72913.71877,6.75,5.43,56.6893424
8546,Philippines,2023-10-13,2023,4.0,10.0,41.0,85.17999,25.53999,1200.788,3627816.257,13733.385,72913.71877,6.75,5.41,56.78914192
8547,Philippines,2023-10-20,2023,4.0,10.0,42.0,94.33,33.44,1200.165,3627816.257,13733.385,72913.71877,6.75,5.41,56.76496466
8548,Philippines,2023-10-27,2023,4.0,10.0,43.0,92.57001,33.03,1175.495,3627816.257,13733.385,72913.71877,6.75,5.39,56.98005698
8549,Philippines,2023-11-03,2023,4.0,11.0,44.0,89.13,30.72,1144.37,3454485.447,13733.385,72913.71877,6.75,5.29,56.08053164
8550,Philippines,2023-11-10,2023,4.0,11.0,45.0,78.74001,19.05,1189.92,3454485.447,13733.385,72913.71877,6.75,5.38,55.84252408
8551,Philippines,2023-11-17,2023,4.0,11.0,46.0,70.83,11.05,1195.2,3454485.447,13733.385,72913.71877,6.75,5.24,55.56944792
8552,Philippines,2023-11-24,2023,4.0,11.0,47.0,68.25999,15.95,1221.558,3454485.447,13733.385,72913.71877,6.75,5.27,55.43544542
8553,Philippines,2023-12-01,2023,4.0,12.0,48.0,68.31,15.98,1240.969,3989322.294,13733.385,72913.71877,6.75,5.05,55.46927002
8554,Philippines,2023-12-08,2023,4.0,12.0,49.0,68.25999,15.97,1248.816,3989322.294,13733.385,72913.71877,6.75,5.13,55.44927777
8555,Philippines,2023-12-15,2023,4.0,12.0,50.0,62.33,9.98,1229.207,3989322.294,13733.385,72913.71877,6.75,4.95,55.73048736
8556,Philippines,2023-12-22,2023,4.0,12.0,51.0,62.36,10.03,1272.852,3989322.294,13733.385,72913.71877,6.75,4.82,55.40012742
8557,Philippines,2023-12-29,2023,4.0,12.0,52.0,62.31,13.02,1288.561,3989322.294,13733.385,72913.71877,6.75,4.79,55.39859288
8558,Philippines,2024-01-05,2024,1.0,1.0,1.0,67.74001,18.52,1285.299,3644516.067,14975.902,80508.80954,7.0,4.84,55.62044608
8559,Philippines,2024-01-12,2024,1.0,1.0,2.0,62.78999,13.55,1308.968,3644516.067,14975.902,80508.80954,7.0,4.65,55.92528382
8560,Philippines,2024-01-19,2024,1.0,1.0,3.0,66.27,17.05,1319.946,3644516.067,14975.902,80508.80954,7.0,4.84,55.99417661
8561,Philippines,2024-01-26,2024,1.0,1.0,4.0,65.28,16.05,1292.09,3644516.067,14975.902,80508.80954,7.0,4.78,56.32533514
8562,Philippines,2024-02-02,2024,1.0,2.0,5.0,64.25,15.04,1297.822,3384053.8,14975.902,80508.80954,7.0,4.81,55.93466831
8563,Philippines,2024-02-09,2024,1.0,2.0,6.0,62.28,13.05,1320.136,3384053.8,14975.902,80508.80954,7.0,4.86,55.90027391
8564,Philippines,2024-02-16,2024,1.0,2.0,7.0,62.77,13.56,1345.315,3384053.8,14975.902,80508.80954,7.0,4.98,55.97537084
8565,Philippines,2024-02-23,2024,1.0,2.0,8.0,60.28999,10.94,1342.154,3384053.8,14975.902,80508.80954,7.0,5.0,55.90027391
8566,Philippines,2024-03-01,2024,1.0,3.0,9.0,62.28,12.96,1359.269,3843471.569,14975.902,80508.80954,7.0,4.94,56.12617163
8567,Philippines,2024-03-08,2024,1.0,3.0,10.0,62.3,12.97,1376.151,3843471.569,14975.902,80508.80954,7.0,4.92,55.58025789
8568,Philippines,2024-03-15,2024,1.0,3.0,11.0,59.31,9.97,1371.247,3843471.569,14975.902,80508.80954,7.0,5.05,55.55555556
8569,Philippines,2024-03-22,2024,1.0,3.0,12.0,61.35001,15.0,1363.117,3843471.569,14975.902,80508.80954,7.0,4.98,56.35390251
8570,Philippines,2024-03-29,2024,1.0,3.0,13.0,63.32001,17.03,1340.801,3843471.569,14975.902,80508.80954,7.0,5.03,56.18608832
8571,Philippines,2024-04-05,2024,2.0,4.0,14.0,66.75,20.5,1370.705,3700310.393,14975.902,80508.80954,7.0,5.05,56.50994575
8572,Philippines,2024-04-12,2024,2.0,4.0,15.0,64.82001,18.53999,1316.664,3700310.393,14975.902,80508.80954,7.0,5.13,56.61552398
8573,Philippines,2024-04-19,2024,2.0,4.0,16.0,68.75999,22.53999,1272.529,3700310.393,14975.902,80508.80954,7.0,5.17,57.48447919
8574,Philippines,2024-04-26,2024,2.0,4.0,17.0,68.75,22.53999,1231.173,3700310.393,14975.902,80508.80954,7.0,5.21,57.71006464
8575,Philippines,2024-05-03,2024,2.0,5.0,18.0,65.3,19.06,1291.272,3851806.568,14975.902,80508.80954,7.0,5.12,57.14448984
8576,Philippines,2024-05-10,2024,2.0,5.0,19.0,64.27,18.03999,1278.452,3851806.568,14975.902,80508.80954,7.0,5.17,57.46135724
8577,Philippines,2024-05-17,2024,2.0,5.0,20.0,62.28,16.03999,1260.158,3851806.568,14975.902,80508.80954,7.0,5.14,57.69008884
8578,Philippines,2024-05-24,2024,2.0,5.0,21.0,64.25999,17.97,1276.708,3851806.568,14975.902,80508.80954,7.0,5.21,58.19028222
8579,Philippines,2024-05-31,2024,2.0,5.0,22.0,65.75,19.47,1245.921,3851806.568,14975.902,80508.80954,7.0,5.18,58.58574023
8580,Philippines,2024-06-07,2024,2.0,6.0,23.0,66.24001,19.97,1215.584,3881820.7,14975.902,80508.80954,7.0,5.17,58.70439402
8581,Philippines,2024-06-14,2024,2.0,6.0,24.0,68.77,22.5,1211.078,3881820.7,14975.902,80508.80954,7.0,5.07,58.69922517
8582,Philippines,2024-06-21,2024,2.0,6.0,25.0,69.74001,23.5,1202.113,3881820.7,14975.902,80508.80954,7.0,5.1,58.87027934
8583,Philippines,2024-06-28,2024,2.0,6.0,26.0,70.21001,24.00999,1172.658,3881820.7,14975.902,80508.80954,7.0,5.09,58.48979353
8584,Philippines,2024-07-05,2024,3.0,7.0,27.0,65.77,19.53,1204.755,3715687.861,14975.902,80508.80954,7.0,4.98,58.53601428
8585,Philippines,2024-07-12,2024,3.0,7.0,28.0,63.78,17.53999,1236.278,3715687.861,14975.902,80508.80954,7.0,4.87,58.41121495
8586,Philippines,2024-07-19,2024,3.0,7.0,29.0,68.71001,22.53999,1264.671,3715687.861,14975.902,80508.80954,7.0,4.87,58.39416058
8587,Philippines,2024-07-26,2024,3.0,7.0,30.0,66.75,20.55,1273.954,3715687.861,14975.902,80508.80954,7.0,4.79,58.356676
8588,Philippines,2024-08-02,2024,3.0,8.0,31.0,68.25,22.05,1255.162,3849136.761,14975.902,80508.80954,7.0,4.33,57.94078452
8589,Philippines,2024-08-09,2024,3.0,8.0,32.0,70.23,24.03999,1227.26,3849136.761,14975.902,80508.80954,7.0,4.5,57.28525191
8590,Philippines,2024-08-16,2024,3.0,8.0,33.0,63.31,17.06,1275.657,3849136.761,14975.902,80508.80954,7.0,4.49,57.09065997
8591,Philippines,2024-08-23,2024,3.0,8.0,34.0,60.3,13.96,1350.779,3849136.761,14975.902,80508.80954,7.0,4.36,56.42544788
8592,Philippines,2024-08-30,2024,3.0,8.0,35.0,57.78,11.46,1374.099,3849136.761,14975.902,80508.80954,7.0,4.38,56.23031939
8593,Philippines,2024-09-06,2024,3.0,9.0,36.0,58.8,12.47,1371.237,3655848.365,14975.902,80508.80954,7.0,4.1,56.18450993
8594,Philippines,2024-09-13,2024,3.0,9.0,37.0,60.81,14.49,1380.689,3655848.365,14975.902,80508.80954,7.0,4.0,56.00985773
8595,Philippines,2024-09-20,2024,3.0,9.0,38.0,59.8,16.49001,1412.315,3655848.365,14975.902,80508.80954,7.0,3.92,55.66069242
8596,Philippines,2024-09-27,2024,3.0,9.0,39.0,58.85001,15.52,1471.396,3655848.365,14975.902,80508.80954,7.0,3.9,55.98947398
8597,Philippines,2024-10-04,2024,4.0,10.0,40.0,59.17,15.94,1443.222,3497291.198,14975.902,80508.80954,7.0,4.2,56.32533514
8598,Philippines,2024-10-11,2024,4.0,10.0,41.0,58.83,15.54,1477.588,3497291.198,14975.902,80508.80954,7.0,4.18,57.23607017
8599,Philippines,2024-10-18,2024,4.0,10.0,42.0,57.35001,14.04,1415.784,3497291.198,14975.902,80508.80954,7.0,4.19,57.49108888
8600,Philippines,2024-10-25,2024,4.0,10.0,43.0,58.84,15.55,1432.895,3497291.198,14975.902,80508.80954,7.0,4.29,58.56515373
