country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,fx_rate,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate
Brazil,2017-11-03,2017,4.00,11.00,44.00,171.41,51.60999,3.312900066,753.66,676037.2382,5449.151,181160.7475,11.25,1.49
Brazil,2017-11-10,2017,4.00,11.00,45.00,178.23,55.84999,3.272900105,742.186,676037.2382,5449.151,181160.7475,11.25,1.54
Brazil,2017-11-17,2017,4.00,11.00,46.00,173.06,53.60999,3.252399921,722.817,676037.2382,5449.151,181160.7475,11.25,1.6
Brazil,2017-11-24,2017,4.00,11.00,47.00,167.08,48.40999,3.23149991,740.14,676037.2382,5449.151,181160.7475,11.25,1.61
Brazil,2017-12-01,2017,4.00,12.00,48.00,168.75,49.59999,3.253000021,756.05,704436.0659,5449.151,181160.7475,11.25,1.62
Brazil,2017-12-08,2017,4.00,12.00,49.00,164.84,48.35999,3.287800074,736.635,704436.0659,5449.151,181160.7475,11.25,1.65
Brazil,2017-12-15,2017,4.00,12.00,50.00,165.35,48.62,3.289700031,725.276,704436.0659,5449.151,181160.7475,11.25,1.71
Brazil,2017-12-22,2017,4.00,12.00,51.00,162.46,47.17999,3.335500002,729.911,704436.0659,5449.151,181160.7475,11.25,1.73
Brazil,2017-12-29,2017,4.00,12.00,52.00,160.27,45.42999,3.311000109,739.439,704436.0659,5449.151,181160.7475,11.25,1.76
Brazil,2018-01-05,2018,1.00,1.00,1.00,144.74,38.39,3.225899935,752.335,678793.7538,5937.904,190216.062,7,1.8
Brazil,2018-01-12,2018,1.00,1.00,2.00,144.51,40.12999,3.200700045,800.631,678793.7538,5937.904,190216.062,7,1.78
Brazil,2018-01-19,2018,1.00,1.00,3.00,148.69,46.62,3.191200018,811.696,678793.7538,5937.904,190216.062,7,1.79
Brazil,2018-01-26,2018,1.00,1.00,4.00,141.08,40.62999,3.146899939,831.162,678793.7538,5937.904,190216.062,7,1.8
Brazil,2018-02-02,2018,1.00,2.00,5.00,149.37,44.62999,3.21690011,870.595,668024.8544,5937.904,190216.062,7,1.88
Brazil,2018-02-09,2018,1.00,2.00,6.00,175.5,57.59999,3.29279995,823.004,668024.8544,5937.904,190216.062,7,1.89
Brazil,2018-02-16,2018,1.00,2.00,7.00,150.49,44.89,3.229799986,798.524,668024.8544,5937.904,190216.062,7,2
Brazil,2018-02-23,2018,1.00,2.00,8.00,152.63,44.14,3.232899904,850.438,668024.8544,5937.904,190216.062,7,2.02
Brazil,2018-03-02,2018,1.00,3.00,9.00,155.09,47.59999,3.250499964,874.658,680258.9635,5937.904,190216.062,7,2.06
Brazil,2018-03-09,2018,1.00,3.00,10.00,143.43,42.65999,3.26609993,855.502,680258.9635,5937.904,190216.062,7,2.03
Brazil,2018-03-16,2018,1.00,3.00,11.00,145.44,44.73999,3.282099962,861.186,680258.9635,5937.904,190216.062,7,2.08
Brazil,2018-03-23,2018,1.00,3.00,12.00,170.85,62.18999,3.310499907,826.635,680258.9635,5937.904,190216.062,7,2.04
Brazil,2018-03-30,2018,1.00,3.00,13.00,161.53,57.46999,3.303600073,833.033,680258.9635,5937.904,190216.062,7,2.09
Brazil,2018-04-06,2018,2.00,4.00,14.00,165.66,60.48999,3.366499901,826.772,677210.0985,5937.904,190216.062,6.75,2.06
Brazil,2018-04-13,2018,2.00,4.00,15.00,167.88,60.42999,3.421200037,795.72,677210.0985,5937.904,190216.062,6.75,2.12
Brazil,2018-04-20,2018,2.00,4.00,16.00,168.87,60.92999,3.410300016,781.307,677210.0985,5937.904,190216.062,6.75,2.22
Brazil,2018-04-27,2018,2.00,4.00,17.00,167.39,58.68999,3.455899954,805.321,677210.0985,5937.904,190216.062,6.75,2.24
Brazil,2018-05-04,2018,2.00,5.00,18.00,181.22,64.14999,3.528399944,797.896,657502.2052,5937.904,190216.062,6.75,2.24
Brazil,2018-05-11,2018,2.00,5.00,19.00,182.7,65.14,3.599499941,752.815,657502.2052,5937.904,190216.062,6.75,2.28
Brazil,2018-05-18,2018,2.00,5.00,20.00,202.15,78.56999,3.736000061,759.974,657502.2052,5937.904,190216.062,6.75,2.32
Brazil,2018-05-25,2018,2.00,5.00,21.00,189.83,71.09999,3.673099995,711.998,657502.2052,5937.904,190216.062,6.75,2.27
Brazil,2018-06-01,2018,2.00,6.00,22.00,234.76,100.49,3.758699894,655.329,659934.9439,5937.904,190216.062,6.75,2.28
Brazil,2018-06-08,2018,2.00,6.00,23.00,247.23,109.45,3.703500032,676.797,659934.9439,5937.904,190216.062,6.75,2.3
Brazil,2018-06-15,2018,2.00,6.00,24.00,266.8398,121.4,3.728399992,635.115,659934.9439,5937.904,190216.062,6.75,2.35
Brazil,2018-06-22,2018,2.00,6.00,25.00,256.97,113.93,3.765100002,599.767,659934.9439,5937.904,190216.062,6.75,2.33
Brazil,2018-06-29,2018,2.00,6.00,26.00,267.98,120.5,3.875499964,605.643,659934.9439,5937.904,190216.062,6.75,2.33
Brazil,2018-07-06,2018,3.00,7.00,27.00,248.09,105.03,3.861500025,599.322,674955.1622,5937.904,190216.062,6.5,2.34
Brazil,2018-07-13,2018,3.00,7.00,28.00,239.65,97.98,3.84890008,624.53,674955.1622,5937.904,190216.062,6.5,2.37
Brazil,2018-07-20,2018,3.00,7.00,29.00,222.04,87.03,3.762200117,639.099,674955.1622,5937.904,190216.062,6.5,2.41
Brazil,2018-07-27,2018,3.00,7.00,30.00,207.5,77.79999,3.711800098,664.078,674955.1622,5937.904,190216.062,6.5,2.43
Brazil,2018-08-03,2018,3.00,8.00,31.00,209.16,80.03,3.705499887,693.577,667726.5976,5937.904,190216.062,6.5,2.43
Brazil,2018-08-10,2018,3.00,8.00,32.00,235.24,90.06,3.859600067,698.19,667726.5976,5937.904,190216.062,6.5,2.42
Brazil,2018-08-17,2018,3.00,8.00,33.00,236.57,91.81,3.909100056,640.267,667726.5976,5937.904,190216.062,6.5,2.44
Brazil,2018-08-24,2018,3.00,8.00,34.00,278.9299,122.17,4.112299919,621.047,667726.5976,5937.904,190216.062,6.5,2.44
Brazil,2018-08-31,2018,3.00,8.00,35.00,298.97,142.36,4.053800106,614.938,667726.5976,5937.904,190216.062,6.5,2.46
Brazil,2018-09-07,2018,3.00,9.00,36.00,275.25,120.92,4.058100224,591.749,679536.1652,5937.904,190216.062,6.5,2.53
Brazil,2018-09-14,2018,3.00,9.00,37.00,281.1299,126.41,4.204999924,598.889,679536.1652,5937.904,190216.062,6.5,2.56
Brazil,2018-09-21,2018,3.00,9.00,38.00,257.0999,117.4,4.049300194,592.322,679536.1652,5937.904,190216.062,6.5,2.58
Brazil,2018-09-28,2018,3.00,9.00,39.00,255.11,126.34,4.047999859,614.283,679536.1652,5937.904,190216.062,6.5,2.59
Brazil,2018-10-05,2018,4.00,10.00,40.00,241.93,120.9,3.834300041,623.701,693609.1057,5937.904,190216.062,6.5,2.64
Brazil,2018-10-12,2018,4.00,10.00,41.00,221.82,100.01,3.781500101,729.082,693609.1057,5937.904,190216.062,6.5,2.66
Brazil,2018-10-19,2018,4.00,10.00,42.00,212,97.23999,3.720299959,712.262,693609.1057,5937.904,190216.062,6.5,2.67
Brazil,2018-10-26,2018,4.00,10.00,43.00,206.61,91.81999,3.641499996,741.976,693609.1057,5937.904,190216.062,6.5,2.63
Brazil,2018-11-02,2018,4.00,11.00,44.00,195.08,79.87,3.693799973,727.262,684410.8517,5937.904,190216.062,6.5,2.7
Brazil,2018-11-09,2018,4.00,11.00,45.00,197.78,79.79999,3.732300043,771.05,684410.8517,5937.904,190216.062,6.5,2.73
Brazil,2018-11-16,2018,4.00,11.00,46.00,203.98,88.82999,3.738500118,725.287,684410.8517,5937.904,190216.062,6.5,2.68
Brazil,2018-11-23,2018,4.00,11.00,47.00,213.77,97.28999,3.823299885,746.647,684410.8517,5937.904,190216.062,6.5,2.67
Brazil,2018-11-30,2018,4.00,11.00,48.00,207.46,91.31999,3.861900091,702.058,684410.8517,5937.904,190216.062,6.5,2.7
Brazil,2018-12-07,2018,4.00,12.00,49.00,206.15,90.06999,3.877799988,745.935,715836.6353,5937.904,190216.062,6.5,2.68
Brazil,2018-12-14,2018,4.00,12.00,50.00,196.59,92.03,3.890700102,696.484,715836.6353,5937.904,190216.062,6.5,2.68
Brazil,2018-12-21,2018,4.00,12.00,51.00,207.52,104.17,3.902699947,703.352,715836.6353,5937.904,190216.062,6.5,2.62
Brazil,2018-12-28,2018,4.00,12.00,52.00,206.74,103.75,3.879899979,699.557,715836.6353,5937.904,190216.062,6.5,2.57
Brazil,2019-01-04,2019,1.00,1.00,1.00,188.87,87.98,3.713799953,718.668,693853.7399,6437.299,193800.23,6.5,2.57
Brazil,2019-01-11,2019,1.00,1.00,2.00,182.3,82,3.709899902,780.215,693853.7399,6437.299,193800.23,6.5,2.58
Brazil,2019-01-18,2019,1.00,1.00,3.00,170.87,73.76999,3.748899937,803.96,693853.7399,6437.299,193800.23,6.5,2.6
Brazil,2019-01-25,2019,1.00,1.00,4.00,169.73,75.40999,3.769599915,805.597,693853.7399,6437.299,193800.23,6.5,2.6
Brazil,2019-02-01,2019,1.00,2.00,5.00,164.78,72.60999,3.658299923,801.745,698660.7109,6437.299,193800.23,6.5,2.56
Brazil,2019-02-08,2019,1.00,2.00,6.00,171.21,78.32999,3.728600025,850.474,698660.7109,6437.299,193800.23,6.5,2.54
Brazil,2019-02-15,2019,1.00,2.00,7.00,161.88,71.25999,3.698999882,793.599,698660.7109,6437.299,193800.23,6.5,2.55
Brazil,2019-02-22,2019,1.00,2.00,8.00,161.42,70.96999,3.743499994,815.255,698660.7109,6437.299,193800.23,6.5,2.55
Brazil,2019-03-01,2019,1.00,3.00,9.00,156.43,68.60999,3.772700071,817.613,699712.412,6437.299,193800.23,6.5,2.55
Brazil,2019-03-08,2019,1.00,3.00,10.00,163.5,75.12,3.868099928,786.316,699712.412,6437.299,193800.23,6.5,2.53
Brazil,2019-03-15,2019,1.00,3.00,11.00,154.56,66.42999,3.840500116,799.881,699712.412,6437.299,193800.23,6.5,2.52
Brazil,2019-03-22,2019,1.00,3.00,12.00,177.23,83.81999,3.905999899,821.36,699712.412,6437.299,193800.23,6.5,2.45
Brazil,2019-03-29,2019,1.00,3.00,13.00,174.53,80.26999,3.921600103,760.598,699712.412,6437.299,193800.23,6.5,2.4
Brazil,2019-04-05,2019,2.00,4.00,14.00,169.85,77.68999,3.855900049,778.477,705291.975,6437.299,193800.23,6.5,2.43
Brazil,2019-04-12,2019,2.00,4.00,15.00,169.46,77.57999,3.87229991,788.796,705291.975,6437.299,193800.23,6.5,2.44
Brazil,2019-04-19,2019,2.00,4.00,16.00,170.31,78.59999,3.926700115,752.043,705291.975,6437.299,193800.23,6.5,2.44
Brazil,2019-04-26,2019,2.00,4.00,17.00,174.05,80.42,3.92840004,753.219,705291.975,6437.299,193800.23,6.5,2.41
Brazil,2019-05-03,2019,2.00,5.00,18.00,169.43,75.37999,3.966200113,764.33,708706.8495,6437.299,193800.23,6.5,2.41
Brazil,2019-05-10,2019,2.00,5.00,19.00,170.86,76.12999,3.9454,749.574,708706.8495,6437.299,193800.23,6.5,2.36
Brazil,2019-05-17,2019,2.00,5.00,20.00,183.95,86.29999,4.046199799,717.264,708706.8495,6437.299,193800.23,6.5,2.33
Brazil,2019-05-24,2019,2.00,5.00,21.00,178.2,81.39999,4.018700123,697.453,708706.8495,6437.299,193800.23,6.5,2.33
Brazil,2019-05-31,2019,2.00,5.00,22.00,178.18,81.62999,3.980000019,734.96,708706.8495,6437.299,193800.23,6.5,2.21
Brazil,2019-06-07,2019,2.00,6.00,23.00,167.98,72.54999,3.878400087,777.046,709204.784,6437.299,193800.23,6.5,1.97
Brazil,2019-06-14,2019,2.00,6.00,24.00,164.14,68.93999,3.894999981,785.395,709204.784,6437.299,193800.23,6.5,2
Brazil,2019-06-21,2019,2.00,6.00,25.00,148.97,60.64,3.83769989,784.078,709204.784,6437.299,193800.23,6.5,1.95
Brazil,2019-06-28,2019,2.00,6.00,26.00,149.18,60.95,3.815999985,834.077,709204.784,6437.299,193800.23,6.5,1.92
Brazil,2019-07-05,2019,3.00,7.00,27.00,144.69,58.06999,3.820499897,828.939,686567.7442,6437.299,193800.23,6.5,1.98
Brazil,2019-07-12,2019,3.00,7.00,28.00,127.75,49.14,3.736900091,857.981,686567.7442,6437.299,193800.23,6.5,1.96
Brazil,2019-07-19,2019,3.00,7.00,29.00,127.7,48.09999,3.746700048,866.347,686567.7442,6437.299,193800.23,6.5,1.94
Brazil,2019-07-26,2019,3.00,7.00,30.00,123.16,44.68999,3.77519989,870.329,686567.7442,6437.299,193800.23,6.5,2
Brazil,2019-08-02,2019,3.00,8.00,31.00,132.22,52.71999,3.837300062,855.117,691380.906,6437.299,193800.23,6.5,1.85
Brazil,2019-08-09,2019,3.00,8.00,32.00,130.06,51.00999,3.917599916,798.272,691380.906,6437.299,193800.23,6.5,1.78
Brazil,2019-08-16,2019,3.00,8.00,33.00,137.47,56.76999,3.990099907,803.754,691380.906,6437.299,193800.23,6.5,1.71
Brazil,2019-08-23,2019,3.00,8.00,34.00,136.78,55.98,4.118700027,773.167,691380.906,6437.299,193800.23,6.5,1.73
Brazil,2019-08-30,2019,3.00,8.00,35.00,133.68,54.79999,4.16809988,728.355,691380.906,6437.299,193800.23,6.5,1.76
Brazil,2019-09-06,2019,3.00,9.00,36.00,123.49,46.98,4.060400009,759.862,697377.3683,6437.299,193800.23,6.5,1.73
Brazil,2019-09-13,2019,3.00,9.00,37.00,123.07,44.60999,4.083600044,787.96,697377.3683,6437.299,193800.23,6.5,1.88
Brazil,2019-09-20,2019,3.00,9.00,38.00,130.44,52.12,4.166600227,794.02,697377.3683,6437.299,193800.23,6.5,1.84
Brazil,2019-09-27,2019,3.00,9.00,39.00,137.19,59.14,4.157599926,784.489,697377.3683,6437.299,193800.23,6.5,1.74
Brazil,2019-10-04,2019,4.00,10.00,40.00,137.2,59.17,4.055600166,785.947,708364.3846,6437.299,193800.23,6.5,1.58
Brazil,2019-10-11,2019,4.00,10.00,41.00,133.37,55.14999,4.109700203,774.262,708364.3846,6437.299,193800.23,6.5,1.67
Brazil,2019-10-18,2019,4.00,10.00,42.00,128.81,51.2,4.161099911,790.895,708364.3846,6437.299,193800.23,6.5,1.58
Brazil,2019-10-25,2019,4.00,10.00,43.00,118.71,41.56999,4.002999783,798.918,708364.3846,6437.299,193800.23,6.5,1.6
Brazil,2019-11-01,2019,4.00,11.00,44.00,116.67,39.73,3.988100052,847.008,717851.9719,6437.299,193800.23,6.5,1.53
Brazil,2019-11-08,2019,4.00,11.00,45.00,117.18,41.5,4.099500179,849.713,717851.9719,6437.299,193800.23,6.5,1.58
Brazil,2019-11-15,2019,4.00,11.00,46.00,121.53,44.81999,4.192980766,814.875,717851.9719,6437.299,193800.23,6.5,1.54
Brazil,2019-11-22,2019,4.00,11.00,47.00,124.06,47.00999,4.194900036,792.526,717851.9719,6437.299,193800.23,6.5,1.56
Brazil,2019-11-29,2019,4.00,11.00,48.00,124.14,47.12,4.2345891,803.387,717851.9719,6437.299,193800.23,6.5,1.6
Brazil,2019-12-06,2019,4.00,12.00,49.00,117.42,43.14,4.139900208,805.357,739570.1,6437.299,193800.23,6.5,1.57
Brazil,2019-12-13,2019,4.00,12.00,50.00,100.77,33.81,4.106900215,835.383,739570.1,6437.299,193800.23,6.5,1.54
Brazil,2019-12-20,2019,4.00,12.00,51.00,103.58,39.45999,4.09804821,861.004,739570.1,6437.299,193800.23,6.5,1.52
Brazil,2019-12-27,2019,4.00,12.00,52.00,99.96999,36.20999,4.043955803,892.613,739570.1,6437.299,193800.23,6.5,1.51
Brazil,2020-01-03,2020,1.00,1.00,1.00,99.37999,36.00999,4.065299988,898.628,744822.1141,7305.734,194331.8934,4.5,1.55
Brazil,2020-01-10,2020,1.00,1.00,2.00,98.81,35.79999,4.058184147,903.301,744822.1141,7305.734,194331.8934,4.5,1.53
Brazil,2020-01-17,2020,1.00,1.00,3.00,97.87999,35.10999,4.159900188,888.203,744822.1141,7305.734,194331.8934,4.5,1.56
Brazil,2020-01-24,2020,1.00,1.00,4.00,101.9,38.89999,4.179800034,891.303,744822.1141,7305.734,194331.8934,4.5,1.55
Brazil,2020-01-31,2020,1.00,1.00,5.00,104.56,40.79999,4.281000137,852.101,744822.1141,7305.734,194331.8934,4.5,1.45
Brazil,2020-02-07,2020,1.00,2.00,6.00,100.34,37.55,4.318999767,850.642,728968.4006,7305.734,194331.8934,4.5,1.49
Brazil,2020-02-14,2020,1.00,2.00,7.00,93.25999,31.11,4.296000004,819.523,728968.4006,7305.734,194331.8934,4.5,1.49
Brazil,2020-02-21,2020,1.00,2.00,8.00,92.96001,30.2,4.388100147,839.891,728968.4006,7305.734,194331.8934,4.5,1.43
Brazil,2020-02-28,2020,1.00,2.00,9.00,134.66,57.95,4.470508099,814.206,728968.4006,7305.734,194331.8934,4.5,0.97
Brazil,2020-03-06,2020,1.00,3.00,10.00,142.15,64.11,4.625800133,745.739,630618.2604,7305.734,194331.8934,4.5,0.39
Brazil,2020-03-13,2020,1.00,3.00,11.00,248.92,118.45,4.858099937,571.92,630618.2604,7305.734,194331.8934,4.5,0.38
Brazil,2020-03-20,2020,1.00,3.00,12.00,340.53,189.27,5.094200134,447.979,630618.2604,7305.734,194331.8934,4.5,0.15
Brazil,2020-03-27,2020,1.00,3.00,13.00,259.8101,134.72,5.098999977,388.459,630618.2604,7305.734,194331.8934,4.5,0.11
Brazil,2020-04-03,2020,2.00,4.00,14.00,347.1001,218.48,5.255300045,452.727,690035.8457,7305.734,194331.8934,4.25,0.15
Brazil,2020-04-10,2020,2.00,4.00,15.00,255.18,124.76,5.105500221,439.983,690035.8457,7305.734,194331.8934,4.25,0.25
Brazil,2020-04-17,2020,2.00,4.00,16.00,284.4399,144.58,5.2354002,472.536,690035.8457,7305.734,194331.8934,4.25,0.16
Brazil,2020-04-24,2020,2.00,4.00,17.00,361.6201,203.99,5.591800213,466.755,690035.8457,7305.734,194331.8934,4.25,0.18
Brazil,2020-05-01,2020,2.00,5.00,18.00,313.47,154.57,5.485899925,434.166,736637.8003,7305.734,194331.8934,4.25,0.17
Brazil,2020-05-08,2020,2.00,5.00,19.00,309.05,158.58,5.730800152,440.821,736637.8003,7305.734,194331.8934,4.25,0.15
Brazil,2020-05-15,2020,2.00,5.00,20.00,337.8899,174.47,5.853042126,424.281,736637.8003,7305.734,194331.8934,4.25,0.15
Brazil,2020-05-22,2020,2.00,5.00,21.00,304.01,139.74,5.527699947,440.79,736637.8003,7305.734,194331.8934,4.25,0.17
Brazil,2020-05-29,2020,2.00,5.00,22.00,284.79,122.86,5.332300186,489.321,736637.8003,7305.734,194331.8934,4.25,0.17
Brazil,2020-06-05,2020,2.00,6.00,23.00,202.7,85.06,4.961356163,514.905,761097.2614,7305.734,194331.8934,4.25,0.18
Brazil,2020-06-12,2020,2.00,6.00,24.00,260.99,129.87,5.047399998,616.227,761097.2614,7305.734,194331.8934,4.25,0.18
Brazil,2020-06-19,2020,2.00,6.00,25.00,259.0701,127.88,5.308339119,552.496,761097.2614,7305.734,194331.8934,4.25,0.18
Brazil,2020-06-26,2020,2.00,6.00,26.00,262.9446,131.8745,5.476399899,569.919,761097.2614,7305.734,194331.8934,4.25,0.17
Brazil,2020-07-03,2020,3.00,7.00,27.00,224.18,92.24001,5.31069994,550.078,800954.7899,7305.734,194331.8934,3.75,0.16
Brazil,2020-07-10,2020,3.00,7.00,28.00,238.3,104.05,5.316335201,584.193,800954.7899,7305.734,194331.8934,3.75,0.15
Brazil,2020-07-17,2020,3.00,7.00,29.00,228.46,95.72,5.384720802,579.027,800954.7899,7305.734,194331.8934,3.75,0.14
Brazil,2020-07-24,2020,3.00,7.00,30.00,225.2,94.25999,5.227700233,609.369,800954.7899,7305.734,194331.8934,3.75,0.16
Brazil,2020-07-31,2020,3.00,7.00,31.00,215.2157,85.8316,5.220900059,632.394,800954.7899,7305.734,194331.8934,3.75,0.11
Brazil,2020-08-07,2020,3.00,8.00,32.00,213.32,83.36,5.43488121,601.69,786080.4735,7305.734,194331.8934,3.75,0.14
Brazil,2020-08-14,2020,3.00,8.00,33.00,224.74,95.16,5.41989994,597.817,786080.4735,7305.734,194331.8934,3.75,0.13
Brazil,2020-08-21,2020,3.00,8.00,34.00,222.69,91.63,5.6177001,568.966,786080.4735,7305.734,194331.8934,3.75,0.13
Brazil,2020-08-28,2020,3.00,8.00,35.00,211.64,81.97,5.38929987,568.635,786080.4735,7305.734,194331.8934,3.75,0.12
Brazil,2020-09-04,2020,3.00,9.00,36.00,204.94,76.24001,5.299900055,565.709,783283.1904,7305.734,194331.8934,3.75,0.13
Brazil,2020-09-11,2020,3.00,9.00,37.00,200.64,73.37,5.316100121,596.459,783283.1904,7305.734,194331.8934,3.75,0.13
Brazil,2020-09-18,2020,3.00,9.00,38.00,201.34,73.53999,5.389400005,590.988,783283.1904,7305.734,194331.8934,3.75,0.13
Brazil,2020-09-25,2020,3.00,9.00,39.00,248.51,119,5.559400082,554.737,783283.1904,7305.734,194331.8934,3.75,0.12
Brazil,2020-10-02,2020,4.00,10.00,40.00,243.61,112.91,5.679699898,526.421,807474.4052,7305.734,194331.8934,3.75,0.12
Brazil,2020-10-09,2020,4.00,10.00,41.00,213.87,96.22,5.527400017,532.776,807474.4052,7305.734,194331.8934,3.75,0.15
Brazil,2020-10-16,2020,4.00,10.00,42.00,217.11,94.69,5.643499851,550.362,807474.4052,7305.734,194331.8934,3.75,0.12
Brazil,2020-10-23,2020,4.00,10.00,43.00,209.65,87.50999,5.61619997,550.152,807474.4052,7305.734,194331.8934,3.75,0.12
Brazil,2020-10-30,2020,4.00,10.00,44.00,215.33,92.47,5.777800083,561.359,807474.4052,7305.734,194331.8934,3.75,0.13
Brazil,2020-11-06,2020,4.00,11.00,45.00,186.94,67.84,5.362699986,510.798,798442.0373,7305.734,194331.8934,3.75,0.12
Brazil,2020-11-13,2020,4.00,11.00,46.00,179.67,72,5.456999779,604.055,798442.0373,7305.734,194331.8934,3.75,0.12
Brazil,2020-11-20,2020,4.00,11.00,47.00,172.51,66.07001,5.378099918,609.673,798442.0373,7305.734,194331.8934,3.75,0.11
Brazil,2020-11-27,2020,4.00,11.00,48.00,163.86,58.27,5.34250021,615.617,798442.0373,7305.734,194331.8934,3.75,0.11
Brazil,2020-12-04,2020,4.00,12.00,49.00,151.93,48.28,5.154399872,629.13,798913.803,7305.734,194331.8934,3.75,0.11
Brazil,2020-12-11,2020,4.00,12.00,50.00,153.7,49.8,5.064199924,695.9,798913.803,7305.734,194331.8934,3.75,0.1
Brazil,2020-12-18,2020,4.00,12.00,51.00,148.76,48.09,5.100599766,695.648,798913.803,7305.734,194331.8934,3.75,0.09
Brazil,2020-12-25,2020,4.00,12.00,52.00,144.83,45,5.215300083,697.563,798913.803,7305.734,194331.8934,3.75,0.1
Brazil,2021-01-01,2021,1.00,1.00,1.00,141.6,43.95,5.191899776,710.186,811154.8979,8014.883,193848.8394,2,0.1
Brazil,2021-01-08,2021,1.00,1.00,2.00,155,55.14999,5.412188053,707.576,811154.8979,8014.883,193848.8394,2,0.1
Brazil,2021-01-15,2021,1.00,1.00,3.00,167.76,65.67,5.29129982,695.262,811154.8979,8014.883,193848.8394,2,0.1
Brazil,2021-01-22,2021,1.00,1.00,4.00,171.93,63.64999,5.349500179,719.509,811154.8979,8014.883,193848.8394,2,0.1
Brazil,2021-01-29,2021,1.00,1.00,5.00,171.67,60.84,5.460800171,667.45,811154.8979,8014.883,193848.8394,2,0.1
Brazil,2021-02-05,2021,1.00,2.00,6.00,147.62,40.52,5.36920023,666.193,775807.0921,8014.883,193848.8394,2,0.06
Brazil,2021-02-12,2021,1.00,2.00,7.00,152.8,44.84,5.368500233,698.304,775807.0921,8014.883,193848.8394,2,0.06
Brazil,2021-02-19,2021,1.00,2.00,8.00,162.07,52.11,5.379571915,689.488,775807.0921,8014.883,193848.8394,2,0.07
Brazil,2021-02-26,2021,1.00,2.00,9.00,193.87,74.08,5.597599983,639.072,775807.0921,8014.883,193848.8394,2,0.08
Brazil,2021-03-05,2021,1.00,3.00,10.00,194.22,72.99001,5.689499855,617.441,768842.6014,8014.883,193848.8394,2,0.08
Brazil,2021-03-12,2021,1.00,3.00,11.00,198.6,72.25,5.551199913,598.078,768842.6014,8014.883,193848.8394,2,0.09
Brazil,2021-03-19,2021,1.00,3.00,12.00,190.08,66.25999,5.489500046,626.735,768842.6014,8014.883,193848.8394,2,0.07
Brazil,2021-03-26,2021,1.00,3.00,13.00,218.24,90.69,5.754700184,640.719,768842.6014,8014.883,193848.8394,2,0.06
Brazil,2021-04-02,2021,2.00,4.00,14.00,221.19,91.35001,5.706500053,611.804,786213.5092,8014.883,193848.8394,2,0.07
Brazil,2021-04-09,2021,2.00,4.00,15.00,218.7,89.28,5.689499855,640.272,786213.5092,8014.883,193848.8394,2,0.06
Brazil,2021-04-16,2021,2.00,4.00,16.00,199.09,74.37,5.598754883,647.084,786213.5092,8014.883,193848.8394,2,0.06
Brazil,2021-04-23,2021,2.00,4.00,17.00,188.63,68.09,5.473106861,669.704,786213.5092,8014.883,193848.8394,2,0.07
Brazil,2021-04-30,2021,2.00,4.00,18.00,189.56,69.33,5.436200142,680.054,786213.5092,8014.883,193848.8394,2,0.05
Brazil,2021-05-07,2021,2.00,5.00,19.00,174.98,60,5.233222961,679.721,768686.4307,8014.883,193848.8394,2,0.05
Brazil,2021-05-14,2021,2.00,5.00,20.00,174.44,60.74001,5.269499779,720.005,768686.4307,8014.883,193848.8394,2,0.06
Brazil,2021-05-21,2021,2.00,5.00,21.00,177.11,63.17999,5.364200115,719.748,768686.4307,8014.883,193848.8394,2,0.04
Brazil,2021-05-28,2021,2.00,5.00,22.00,170.79,58.71001,5.223999977,716.728,768686.4307,8014.883,193848.8394,2,0.05
Brazil,2021-06-04,2021,2.00,6.00,23.00,162.23,53.32001,5.046599865,740.15,791628.9455,8014.883,193848.8394,2,0.05
