Date,Country,CDS_Spread
2002-02-25,Ghana,
2002-03-02,Ghana,
2002-03-04,Ghana,
2002-03-09,Ghana,
2002-03-11,Ghana,
2002-03-16,Ghana,
2002-03-18,Ghana,
2002-03-23,Ghana,
2002-03-25,Ghana,
2002-03-30,Ghana,
2002-04-01,Ghana,
2002-04-06,Ghana,
2002-04-08,Ghana,
2002-04-13,Ghana,
2002-04-15,Ghana,
2002-04-20,Ghana,
2002-04-22,Ghana,
2002-04-27,Ghana,
2002-04-29,Ghana,
2002-05-04,Ghana,
2002-05-06,Ghana,
2002-05-11,Ghana,
2002-05-13,Ghana,
2002-05-18,Ghana,
2002-05-20,Ghana,
2002-05-25,Ghana,
2002-05-27,Ghana,
2002-06-01,Ghana,
2002-06-03,Ghana,
2002-06-08,Ghana,
2002-06-10,Ghana,
2002-06-15,Ghana,
2002-06-17,Ghana,
2002-06-22,Ghana,
2002-06-24,Ghana,
2002-06-29,Ghana,
2002-07-01,Ghana,
2002-07-06,Ghana,
2002-07-08,Ghana,
2002-07-13,Ghana,
2002-07-15,Ghana,
2002-07-20,Ghana,
2002-07-22,Ghana,
2002-07-27,Ghana,
2002-07-29,Ghana,
2002-08-03,Ghana,
2002-08-05,Ghana,
2002-08-10,Ghana,
2002-08-12,Ghana,
2002-08-17,Ghana,
2002-08-19,Ghana,
2002-08-24,Ghana,
2002-08-26,Ghana,
2002-08-31,Ghana,
2002-09-02,Ghana,
2002-09-07,Ghana,
2002-09-09,Ghana,
2002-09-14,Ghana,
2002-09-16,Ghana,
2002-09-21,Ghana,
2002-09-23,Ghana,
2002-09-28,Ghana,
2002-09-30,Ghana,
2002-10-05,Ghana,
2002-10-07,Ghana,
2002-10-12,Ghana,
2002-10-14,Ghana,
2002-10-19,Ghana,
2002-10-21,Ghana,
2002-10-26,Ghana,
2002-10-28,Ghana,
2002-11-02,Ghana,
2002-11-04,Ghana,
2002-11-09,Ghana,
2002-11-11,Ghana,
2002-11-16,Ghana,
2002-11-18,Ghana,
2002-11-23,Ghana,
2002-11-25,Ghana,
2002-11-30,Ghana,
2002-12-02,Ghana,
2002-12-07,Ghana,
2002-12-09,Ghana,
2002-12-14,Ghana,
2002-12-16,Ghana,
2002-12-21,Ghana,
2002-12-23,Ghana,
2002-12-28,Ghana,
2002-12-30,Ghana,
2003-01-01,Ghana,
2003-01-04,Ghana,
2003-01-06,Ghana,
2003-01-11,Ghana,
2003-01-13,Ghana,
2003-01-18,Ghana,
2003-01-20,Ghana,
2003-01-25,Ghana,
2003-01-27,Ghana,
2003-02-01,Ghana,
2003-02-03,Ghana,
2003-02-08,Ghana,
2003-02-10,Ghana,
2003-02-15,Ghana,
2003-02-17,Ghana,
2003-02-22,Ghana,
2003-02-24,Ghana,
2003-03-01,Ghana,
2003-03-03,Ghana,
2003-03-08,Ghana,
2003-03-10,Ghana,
2003-03-15,Ghana,
2003-03-17,Ghana,
2003-03-22,Ghana,
2003-03-24,Ghana,
2003-03-29,Ghana,
2003-03-31,Ghana,
2003-04-05,Ghana,
2003-04-07,Ghana,
2003-04-12,Ghana,
2003-04-14,Ghana,
2003-04-16,Ghana,
2003-04-19,Ghana,
2003-04-21,Ghana,
2003-04-26,Ghana,
2003-04-28,Ghana,
2003-05-03,Ghana,
2003-05-05,Ghana,
2003-05-10,Ghana,
2003-05-12,Ghana,
2003-05-17,Ghana,
2003-05-19,Ghana,
2003-05-24,Ghana,
2003-05-26,Ghana,
2003-05-31,Ghana,
2003-06-02,Ghana,
2003-06-07,Ghana,
2003-06-09,Ghana,
2003-06-14,Ghana,
2003-06-16,Ghana,
2003-06-21,Ghana,
2003-06-23,Ghana,
2003-06-28,Ghana,
2003-06-30,Ghana,
2003-07-05,Ghana,
2003-07-07,Ghana,
2003-07-12,Ghana,
2003-07-14,Ghana,
2003-07-19,Ghana,
2003-07-21,Ghana,
2003-07-26,Ghana,
2003-07-28,Ghana,
2003-08-02,Ghana,
2003-08-04,Ghana,
2003-08-09,Ghana,
2003-08-11,Ghana,
2003-08-16,Ghana,
2003-08-18,Ghana,
2003-08-23,Ghana,
2003-08-25,Ghana,
2003-08-30,Ghana,
2003-09-01,Ghana,
2003-09-06,Ghana,
2003-09-08,Ghana,
2003-09-13,Ghana,
2003-09-15,Ghana,
2003-09-20,Ghana,
2003-09-22,Ghana,
2003-09-27,Ghana,
2003-09-29,Ghana,
2003-10-04,Ghana,
2003-10-06,Ghana,
2003-10-11,Ghana,
2003-10-13,Ghana,
2003-10-18,Ghana,
2003-10-20,Ghana,
2003-10-25,Ghana,
2003-10-27,Ghana,
2003-11-01,Ghana,
2003-11-03,Ghana,
2003-11-08,Ghana,
2003-11-10,Ghana,
2003-11-15,Ghana,
2003-11-17,Ghana,
2003-11-22,Ghana,
2003-11-24,Ghana,
2003-11-26,Ghana,
2003-11-29,Ghana,
2003-12-01,Ghana,
2003-12-03,Ghana,
2003-12-06,Ghana,
2003-12-08,Ghana,
2003-12-10,Ghana,
2003-12-13,Ghana,
2003-12-15,Ghana,
2003-12-17,Ghana,
2003-12-20,Ghana,
2003-12-22,Ghana,
2003-12-24,Ghana,
2003-12-27,Ghana,
2003-12-29,Ghana,
2003-12-31,Ghana,
2004-01-03,Ghana,
2004-01-05,Ghana,
2004-01-07,Ghana,
2004-01-10,Ghana,
2004-01-12,Ghana,
2004-01-14,Ghana,
2004-01-17,Ghana,
2004-01-19,Ghana,
2004-01-21,Ghana,
