country,date,year,quarter,month,week,cds_spread,fx_rate,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,lt_external_debt_bn_usd,st_external_debt_bn_usd,domestic_rate_in_units,risk_free_rate
Brazil,2018-05-11,2018,2.00,5.00,19.00,182.7,3.599499941,657502.2052,5937.904,176.281,0,6.75,2.28
Brazil,2018-05-18,2018,2.00,5.00,20.00,202.15,3.736000061,657502.2052,5937.904,176.281,0,6.75,2.32
Brazil,2018-05-25,2018,2.00,5.00,21.00,189.83,3.673099995,657502.2052,5937.904,176.281,0,6.75,2.27
Brazil,2018-06-01,2018,2.00,6.00,22.00,234.76,3.758699894,659934.9439,5937.904,176.281,0,6.75,2.28
Brazil,2018-06-08,2018,2.00,6.00,23.00,247.23,3.703500032,659934.9439,5937.904,176.281,0,6.75,2.3
Brazil,2018-06-15,2018,2.00,6.00,24.00,266.8398,3.728399992,659934.9439,5937.904,176.281,0,6.75,2.35
Brazil,2018-06-22,2018,2.00,6.00,25.00,256.97,3.765100002,659934.9439,5937.904,176.281,0,6.75,2.33
Brazil,2018-06-29,2018,2.00,6.00,26.00,267.98,3.875499964,659934.9439,5937.904,176.281,0,6.75,2.33
Brazil,2018-07-06,2018,3.00,7.00,27.00,248.09,3.861500025,674955.1622,5937.904,169.68,0,6.5,2.34
Brazil,2018-07-13,2018,3.00,7.00,28.00,239.65,3.84890008,674955.1622,5937.904,169.68,0,6.5,2.37
Brazil,2018-07-20,2018,3.00,7.00,29.00,222.04,3.762200117,674955.1622,5937.904,169.68,0,6.5,2.41
Brazil,2018-07-27,2018,3.00,7.00,30.00,207.5,3.711800098,674955.1622,5937.904,169.68,0,6.5,2.43
Brazil,2018-08-03,2018,3.00,8.00,31.00,209.16,3.705499887,667726.5976,5937.904,169.68,0,6.5,2.43
Brazil,2018-08-10,2018,3.00,8.00,32.00,235.24,3.859600067,667726.5976,5937.904,169.68,0,6.5,2.42
Brazil,2018-08-17,2018,3.00,8.00,33.00,236.57,3.909100056,667726.5976,5937.904,169.68,0,6.5,2.44
Brazil,2018-08-24,2018,3.00,8.00,34.00,278.9299,4.112299919,667726.5976,5937.904,169.68,0,6.5,2.44
Brazil,2018-08-31,2018,3.00,8.00,35.00,298.97,4.053800106,667726.5976,5937.904,169.68,0,6.5,2.46
Brazil,2018-09-07,2018,3.00,9.00,36.00,275.25,4.058100224,679536.1652,5937.904,169.68,0,6.5,2.53
Brazil,2018-09-14,2018,3.00,9.00,37.00,281.1299,4.204999924,679536.1652,5937.904,169.68,0,6.5,2.56
Brazil,2018-09-21,2018,3.00,9.00,38.00,257.0999,4.049300194,679536.1652,5937.904,169.68,0,6.5,2.58
Brazil,2018-09-28,2018,3.00,9.00,39.00,255.11,4.047999859,679536.1652,5937.904,169.68,0,6.5,2.59
Brazil,2018-10-05,2018,4.00,10.00,40.00,241.93,3.834300041,693609.1057,5937.904,174.858,0,6.5,2.64
Brazil,2018-10-12,2018,4.00,10.00,41.00,221.82,3.781500101,693609.1057,5937.904,174.858,0,6.5,2.66
Brazil,2018-10-19,2018,4.00,10.00,42.00,212,3.720299959,693609.1057,5937.904,174.858,0,6.5,2.67
Brazil,2018-10-26,2018,4.00,10.00,43.00,206.61,3.641499996,693609.1057,5937.904,174.858,0,6.5,2.63
Brazil,2018-11-02,2018,4.00,11.00,44.00,195.08,3.693799973,684410.8517,5937.904,174.858,0,6.5,2.7
Brazil,2018-11-09,2018,4.00,11.00,45.00,197.78,3.732300043,684410.8517,5937.904,174.858,0,6.5,2.73
Brazil,2018-11-16,2018,4.00,11.00,46.00,203.98,3.738500118,684410.8517,5937.904,174.858,0,6.5,2.68
Brazil,2018-11-23,2018,4.00,11.00,47.00,213.77,3.823299885,684410.8517,5937.904,174.858,0,6.5,2.67
Brazil,2018-11-30,2018,4.00,11.00,48.00,207.46,3.861900091,684410.8517,5937.904,174.858,0,6.5,2.7
Brazil,2018-12-07,2018,4.00,12.00,49.00,206.15,3.877799988,715836.6353,5937.904,174.858,0,6.5,2.68
Brazil,2018-12-14,2018,4.00,12.00,50.00,196.59,3.890700102,715836.6353,5937.904,174.858,0,6.5,2.68
Brazil,2018-12-21,2018,4.00,12.00,51.00,207.52,3.902699947,715836.6353,5937.904,174.858,0,6.5,2.62
Brazil,2018-12-28,2018,4.00,12.00,52.00,206.74,3.879899979,715836.6353,5937.904,174.858,0,6.5,2.57
Brazil,2019-01-04,2019,1.00,1.00,1.00,188.87,3.713799953,693853.7399,6437.299,185.5,0,6.5,2.57
Brazil,2019-01-11,2019,1.00,1.00,2.00,182.3,3.709899902,693853.7399,6437.299,185.5,0,6.5,2.58
Brazil,2019-01-18,2019,1.00,1.00,3.00,170.87,3.748899937,693853.7399,6437.299,185.5,0,6.5,2.6
Brazil,2019-01-25,2019,1.00,1.00,4.00,169.73,3.769599915,693853.7399,6437.299,185.5,0,6.5,2.6
Brazil,2019-02-01,2019,1.00,2.00,5.00,164.78,3.658299923,698660.7109,6437.299,185.5,0,6.5,2.56
Brazil,2019-02-08,2019,1.00,2.00,6.00,171.21,3.728600025,698660.7109,6437.299,185.5,0,6.5,2.54
Brazil,2019-02-15,2019,1.00,2.00,7.00,161.88,3.698999882,698660.7109,6437.299,185.5,0,6.5,2.55
Brazil,2019-02-22,2019,1.00,2.00,8.00,161.42,3.743499994,698660.7109,6437.299,185.5,0,6.5,2.55
Brazil,2019-03-01,2019,1.00,3.00,9.00,156.43,3.772700071,699712.412,6437.299,185.5,0,6.5,2.55
Brazil,2019-03-08,2019,1.00,3.00,10.00,163.5,3.868099928,699712.412,6437.299,185.5,0,6.5,2.53
Brazil,2019-03-15,2019,1.00,3.00,11.00,154.56,3.840500116,699712.412,6437.299,185.5,0,6.5,2.52
Brazil,2019-03-22,2019,1.00,3.00,12.00,177.23,3.905999899,699712.412,6437.299,185.5,0,6.5,2.45
Brazil,2019-03-29,2019,1.00,3.00,13.00,174.53,3.921600103,699712.412,6437.299,185.5,0,6.5,2.4
Brazil,2019-04-05,2019,2.00,4.00,14.00,169.85,3.855900049,705291.975,6437.299,191.861,0.006458917,6.5,2.43
Brazil,2019-04-12,2019,2.00,4.00,15.00,169.46,3.87229991,705291.975,6437.299,191.861,0.006458917,6.5,2.44
Brazil,2019-04-19,2019,2.00,4.00,16.00,170.31,3.926700115,705291.975,6437.299,191.861,0.006458917,6.5,2.44
Brazil,2019-04-26,2019,2.00,4.00,17.00,174.05,3.92840004,705291.975,6437.299,191.861,0.006458917,6.5,2.41
Brazil,2019-05-03,2019,2.00,5.00,18.00,169.43,3.966200113,708706.8495,6437.299,191.861,0.006458917,6.5,2.41
Brazil,2019-05-10,2019,2.00,5.00,19.00,170.86,3.9454,708706.8495,6437.299,191.861,0.006458917,6.5,2.36
Brazil,2019-05-17,2019,2.00,5.00,20.00,183.95,4.046199799,708706.8495,6437.299,191.861,0.006458917,6.5,2.33
Brazil,2019-05-24,2019,2.00,5.00,21.00,178.2,4.018700123,708706.8495,6437.299,191.861,0.006458917,6.5,2.33
Brazil,2019-05-31,2019,2.00,5.00,22.00,178.18,3.980000019,708706.8495,6437.299,191.861,0.006458917,6.5,2.21
Brazil,2019-06-07,2019,2.00,6.00,23.00,167.98,3.878400087,709204.784,6437.299,191.861,0.006458917,6.5,1.97
Brazil,2019-06-14,2019,2.00,6.00,24.00,164.14,3.894999981,709204.784,6437.299,191.861,0.006458917,6.5,2
Brazil,2019-06-21,2019,2.00,6.00,25.00,148.97,3.83769989,709204.784,6437.299,191.861,0.006458917,6.5,1.95
Brazil,2019-06-28,2019,2.00,6.00,26.00,149.18,3.815999985,709204.784,6437.299,191.861,0.006458917,6.5,1.92
Brazil,2019-07-05,2019,3.00,7.00,27.00,144.69,3.820499897,686567.7442,6437.299,179.181,0.006194291,6.5,1.98
Brazil,2019-07-12,2019,3.00,7.00,28.00,127.75,3.736900091,686567.7442,6437.299,179.181,0.006194291,6.5,1.96
Brazil,2019-07-19,2019,3.00,7.00,29.00,127.7,3.746700048,686567.7442,6437.299,179.181,0.006194291,6.5,1.94
Brazil,2019-07-26,2019,3.00,7.00,30.00,123.16,3.77519989,686567.7442,6437.299,179.181,0.006194291,6.5,2
Brazil,2019-08-02,2019,3.00,8.00,31.00,132.22,3.837300062,691380.906,6437.299,179.181,0.006194291,6.5,1.85
Brazil,2019-08-09,2019,3.00,8.00,32.00,130.06,3.917599916,691380.906,6437.299,179.181,0.006194291,6.5,1.78
Brazil,2019-08-16,2019,3.00,8.00,33.00,137.47,3.990099907,691380.906,6437.299,179.181,0.006194291,6.5,1.71
Brazil,2019-08-23,2019,3.00,8.00,34.00,136.78,4.118700027,691380.906,6437.299,179.181,0.006194291,6.5,1.73
Brazil,2019-08-30,2019,3.00,8.00,35.00,133.68,4.16809988,691380.906,6437.299,179.181,0.006194291,6.5,1.76
Brazil,2019-09-06,2019,3.00,9.00,36.00,123.49,4.060400009,697377.3683,6437.299,179.181,0.006194291,6.5,1.73
Brazil,2019-09-13,2019,3.00,9.00,37.00,123.07,4.083600044,697377.3683,6437.299,179.181,0.006194291,6.5,1.88
Brazil,2019-09-20,2019,3.00,9.00,38.00,130.44,4.166600227,697377.3683,6437.299,179.181,0.006194291,6.5,1.84
Brazil,2019-09-27,2019,3.00,9.00,39.00,137.19,4.157599926,697377.3683,6437.299,179.181,0.006194291,6.5,1.74
Brazil,2019-10-04,2019,4.00,10.00,40.00,137.2,4.055600166,708364.3846,6437.299,177.411,0.006382823,6.5,1.58
Brazil,2019-10-11,2019,4.00,10.00,41.00,133.37,4.109700203,708364.3846,6437.299,177.411,0.006382823,6.5,1.67
Brazil,2019-10-18,2019,4.00,10.00,42.00,128.81,4.161099911,708364.3846,6437.299,177.411,0.006382823,6.5,1.58
Brazil,2019-10-25,2019,4.00,10.00,43.00,118.71,4.002999783,708364.3846,6437.299,177.411,0.006382823,6.5,1.6
Brazil,2019-11-01,2019,4.00,11.00,44.00,116.67,3.988100052,717851.9719,6437.299,177.411,0.006382823,6.5,1.53
Brazil,2019-11-08,2019,4.00,11.00,45.00,117.18,4.099500179,717851.9719,6437.299,177.411,0.006382823,6.5,1.58
Brazil,2019-11-15,2019,4.00,11.00,46.00,121.53,4.192980766,717851.9719,6437.299,177.411,0.006382823,6.5,1.54
Brazil,2019-11-22,2019,4.00,11.00,47.00,124.06,4.194900036,717851.9719,6437.299,177.411,0.006382823,6.5,1.56
Brazil,2019-11-29,2019,4.00,11.00,48.00,124.14,4.2345891,717851.9719,6437.299,177.411,0.006382823,6.5,1.6
Brazil,2019-12-06,2019,4.00,12.00,49.00,117.42,4.139900208,739570.1,6437.299,177.411,0.006382823,6.5,1.57
Brazil,2019-12-13,2019,4.00,12.00,50.00,100.77,4.106900215,739570.1,6437.299,177.411,0.006382823,6.5,1.54
Brazil,2019-12-20,2019,4.00,12.00,51.00,103.58,4.09804821,739570.1,6437.299,177.411,0.006382823,6.5,1.52
Brazil,2019-12-27,2019,4.00,12.00,52.00,99.96999,4.043955803,739570.1,6437.299,177.411,0.006382823,6.5,1.51
Brazil,2020-01-03,2020,1.00,1.00,1.00,99.37999,4.065299988,744822.1141,7305.734,144.9,0.006663952,4.5,1.55
Brazil,2020-01-10,2020,1.00,1.00,2.00,98.81,4.058184147,744822.1141,7305.734,144.9,0.006663952,4.5,1.53
Brazil,2020-01-17,2020,1.00,1.00,3.00,97.87999,4.159900188,744822.1141,7305.734,144.9,0.006663952,4.5,1.56
Brazil,2020-01-24,2020,1.00,1.00,4.00,101.9,4.179800034,744822.1141,7305.734,144.9,0.006663952,4.5,1.55
Brazil,2020-01-31,2020,1.00,1.00,5.00,104.56,4.281000137,744822.1141,7305.734,144.9,0.006663952,4.5,1.45
Brazil,2020-02-07,2020,1.00,2.00,6.00,100.34,4.318999767,728968.4006,7305.734,144.9,0.006663952,4.5,1.49
Brazil,2020-02-14,2020,1.00,2.00,7.00,93.25999,4.296000004,728968.4006,7305.734,144.9,0.006663952,4.5,1.49
Brazil,2020-02-21,2020,1.00,2.00,8.00,92.96001,4.388100147,728968.4006,7305.734,144.9,0.006663952,4.5,1.43
Brazil,2020-02-28,2020,1.00,2.00,9.00,134.66,4.470508099,728968.4006,7305.734,144.9,0.006663952,4.5,0.97
Brazil,2020-03-06,2020,1.00,3.00,10.00,142.15,4.625800133,630618.2604,7305.734,144.9,0.006663952,4.5,0.39
Brazil,2020-03-13,2020,1.00,3.00,11.00,248.92,4.858099937,630618.2604,7305.734,144.9,0.006663952,4.5,0.38
Brazil,2020-03-20,2020,1.00,3.00,12.00,340.53,5.094200134,630618.2604,7305.734,144.9,0.006663952,4.5,0.15
Brazil,2020-03-27,2020,1.00,3.00,13.00,259.8101,5.098999977,630618.2604,7305.734,144.9,0.006663952,4.5,0.11
Brazil,2020-04-03,2020,2.00,4.00,14.00,347.1001,5.255300045,690035.8457,7305.734,141.505,0.006381687,4.25,0.15
Brazil,2020-04-10,2020,2.00,4.00,15.00,255.18,5.105500221,690035.8457,7305.734,141.505,0.006381687,4.25,0.25
Brazil,2020-04-17,2020,2.00,4.00,16.00,284.4399,5.2354002,690035.8457,7305.734,141.505,0.006381687,4.25,0.16
Brazil,2020-04-24,2020,2.00,4.00,17.00,361.6201,5.591800213,690035.8457,7305.734,141.505,0.006381687,4.25,0.18
Brazil,2020-05-01,2020,2.00,5.00,18.00,313.47,5.485899925,736637.8003,7305.734,141.505,0.006381687,4.25,0.17
Brazil,2020-05-08,2020,2.00,5.00,19.00,309.05,5.730800152,736637.8003,7305.734,141.505,0.006381687,4.25,0.15
Brazil,2020-05-15,2020,2.00,5.00,20.00,337.8899,5.853042126,736637.8003,7305.734,141.505,0.006381687,4.25,0.15
Brazil,2020-05-22,2020,2.00,5.00,21.00,304.01,5.527699947,736637.8003,7305.734,141.505,0.006381687,4.25,0.17
Brazil,2020-05-29,2020,2.00,5.00,22.00,284.79,5.332300186,736637.8003,7305.734,141.505,0.006381687,4.25,0.17
Brazil,2020-06-05,2020,2.00,6.00,23.00,202.7,4.961356163,761097.2614,7305.734,141.505,0.006381687,4.25,0.18
Brazil,2020-06-12,2020,2.00,6.00,24.00,260.99,5.047399998,761097.2614,7305.734,141.505,0.006381687,4.25,0.18
Brazil,2020-06-19,2020,2.00,6.00,25.00,259.0701,5.308339119,761097.2614,7305.734,141.505,0.006381687,4.25,0.18
Brazil,2020-06-26,2020,2.00,6.00,26.00,262.9446,5.476399899,761097.2614,7305.734,141.505,0.006381687,4.25,0.17
Brazil,2020-07-03,2020,3.00,7.00,27.00,224.18,5.31069994,800954.7899,7305.734,145.644,0.006657671,3.75,0.16
Brazil,2020-07-10,2020,3.00,7.00,28.00,238.3,5.316335201,800954.7899,7305.734,145.644,0.006657671,3.75,0.15
Brazil,2020-07-17,2020,3.00,7.00,29.00,228.46,5.384720802,800954.7899,7305.734,145.644,0.006657671,3.75,0.14
Brazil,2020-07-24,2020,3.00,7.00,30.00,225.2,5.227700233,800954.7899,7305.734,145.644,0.006657671,3.75,0.16
Brazil,2020-07-31,2020,3.00,7.00,31.00,215.2157,5.220900059,800954.7899,7305.734,145.644,0.006657671,3.75,0.11
Brazil,2020-08-07,2020,3.00,8.00,32.00,213.32,5.43488121,786080.4735,7305.734,145.644,0.006657671,3.75,0.14
Brazil,2020-08-14,2020,3.00,8.00,33.00,224.74,5.41989994,786080.4735,7305.734,145.644,0.006657671,3.75,0.13
Brazil,2020-08-21,2020,3.00,8.00,34.00,222.69,5.6177001,786080.4735,7305.734,145.644,0.006657671,3.75,0.13
Brazil,2020-08-28,2020,3.00,8.00,35.00,211.64,5.38929987,786080.4735,7305.734,145.644,0.006657671,3.75,0.12
Brazil,2020-09-04,2020,3.00,9.00,36.00,204.94,5.299900055,783283.1904,7305.734,145.644,0.006657671,3.75,0.13
Brazil,2020-09-11,2020,3.00,9.00,37.00,200.64,5.316100121,783283.1904,7305.734,145.644,0.006657671,3.75,0.13
Brazil,2020-09-18,2020,3.00,9.00,38.00,201.34,5.389400005,783283.1904,7305.734,145.644,0.006657671,3.75,0.13
Brazil,2020-09-25,2020,3.00,9.00,39.00,248.51,5.559400082,783283.1904,7305.734,145.644,0.006657671,3.75,0.12
Brazil,2020-10-02,2020,4.00,10.00,40.00,243.61,5.679699898,807474.4052,7305.734,164.056,0.006969429,3.75,0.12
Brazil,2020-10-09,2020,4.00,10.00,41.00,213.87,5.527400017,807474.4052,7305.734,164.056,0.006969429,3.75,0.15
Brazil,2020-10-16,2020,4.00,10.00,42.00,217.11,5.643499851,807474.4052,7305.734,164.056,0.006969429,3.75,0.12
Brazil,2020-10-23,2020,4.00,10.00,43.00,209.65,5.61619997,807474.4052,7305.734,164.056,0.006969429,3.75,0.12
Brazil,2020-10-30,2020,4.00,10.00,44.00,215.33,5.777800083,807474.4052,7305.734,164.056,0.006969429,3.75,0.13
Brazil,2020-11-06,2020,4.00,11.00,45.00,186.94,5.362699986,798442.0373,7305.734,164.056,0.006969429,3.75,0.12
Brazil,2020-11-13,2020,4.00,11.00,46.00,179.67,5.456999779,798442.0373,7305.734,164.056,0.006969429,3.75,0.12
Brazil,2020-11-20,2020,4.00,11.00,47.00,172.51,5.378099918,798442.0373,7305.734,164.056,0.006969429,3.75,0.11
Brazil,2020-11-27,2020,4.00,11.00,48.00,163.86,5.34250021,798442.0373,7305.734,164.056,0.006969429,3.75,0.11
Brazil,2020-12-04,2020,4.00,12.00,49.00,151.93,5.154399872,798913.803,7305.734,164.056,0.006969429,3.75,0.11
Brazil,2020-12-11,2020,4.00,12.00,50.00,153.7,5.064199924,798913.803,7305.734,164.056,0.006969429,3.75,0.1
Brazil,2020-12-18,2020,4.00,12.00,51.00,148.76,5.100599766,798913.803,7305.734,164.056,0.006969429,3.75,0.09
Brazil,2020-12-25,2020,4.00,12.00,52.00,144.83,5.215300083,798913.803,7305.734,164.056,0.006969429,3.75,0.1
Brazil,2021-01-01,2021,1.00,1.00,1.00,141.6,5.191899776,811154.8979,8014.883,156.294,0.006669596,2,0.1
Brazil,2021-01-08,2021,1.00,1.00,2.00,155,5.412188053,811154.8979,8014.883,156.294,0.006669596,2,0.1
Brazil,2021-01-15,2021,1.00,1.00,3.00,167.76,5.29129982,811154.8979,8014.883,156.294,0.006669596,2,0.1
Brazil,2021-01-22,2021,1.00,1.00,4.00,171.93,5.349500179,811154.8979,8014.883,156.294,0.006669596,2,0.1
Brazil,2021-01-29,2021,1.00,1.00,5.00,171.67,5.460800171,811154.8979,8014.883,156.294,0.006669596,2,0.1
Brazil,2021-02-05,2021,1.00,2.00,6.00,147.62,5.36920023,775807.0921,8014.883,156.294,0.006669596,2,0.06
Brazil,2021-02-12,2021,1.00,2.00,7.00,152.8,5.368500233,775807.0921,8014.883,156.294,0.006669596,2,0.06
Brazil,2021-02-19,2021,1.00,2.00,8.00,162.07,5.379571915,775807.0921,8014.883,156.294,0.006669596,2,0.07
Brazil,2021-02-26,2021,1.00,2.00,9.00,193.87,5.597599983,775807.0921,8014.883,156.294,0.006669596,2,0.08
Brazil,2021-03-05,2021,1.00,3.00,10.00,194.22,5.689499855,768842.6014,8014.883,156.294,0.006669596,2,0.08
Brazil,2021-03-12,2021,1.00,3.00,11.00,198.6,5.551199913,768842.6014,8014.883,156.294,0.006669596,2,0.09
Brazil,2021-03-19,2021,1.00,3.00,12.00,190.08,5.489500046,768842.6014,8014.883,156.294,0.006669596,2,0.07
Brazil,2021-03-26,2021,1.00,3.00,13.00,218.24,5.754700184,768842.6014,8014.883,156.294,0.006669596,2,0.06
Brazil,2021-04-02,2021,2.00,4.00,14.00,221.19,5.706500053,786213.5092,8014.883,172.509,0.006729222,2,0.07
Brazil,2021-04-09,2021,2.00,4.00,15.00,218.7,5.689499855,786213.5092,8014.883,172.509,0.006729222,2,0.06
Brazil,2021-04-16,2021,2.00,4.00,16.00,199.09,5.598754883,786213.5092,8014.883,172.509,0.006729222,2,0.06
Brazil,2021-04-23,2021,2.00,4.00,17.00,188.63,5.473106861,786213.5092,8014.883,172.509,0.006729222,2,0.07
Brazil,2021-04-30,2021,2.00,4.00,18.00,189.56,5.436200142,786213.5092,8014.883,172.509,0.006729222,2,0.05
Brazil,2021-05-07,2021,2.00,5.00,19.00,174.98,5.233222961,768686.4307,8014.883,172.509,0.006729222,2,0.05
Brazil,2021-05-14,2021,2.00,5.00,20.00,174.44,5.269499779,768686.4307,8014.883,172.509,0.006729222,2,0.06
Brazil,2021-05-21,2021,2.00,5.00,21.00,177.11,5.364200115,768686.4307,8014.883,172.509,0.006729222,2,0.04
Brazil,2021-05-28,2021,2.00,5.00,22.00,170.79,5.223999977,768686.4307,8014.883,172.509,0.006729222,2,0.05
Brazil,2021-06-04,2021,2.00,6.00,23.00,162.23,5.046599865,791628.9455,8014.883,172.509,0.006729222,2,0.05
Brazil,2021-06-11,2021,2.00,6.00,24.00,158.89,5.113111973,791628.9455,8014.883,172.509,0.006729222,2,0.05
Brazil,2021-06-18,2021,2.00,6.00,25.00,166.21,5.088699818,791628.9455,8014.883,172.509,0.006729222,2,0.09
Brazil,2021-06-25,2021,2.00,6.00,26.00,157.19,4.932099819,791628.9455,8014.883,172.509,0.006729222,2,0.09
Brazil,2021-07-02,2021,3.00,7.00,27.00,164.28,5.055058956,805106.9907,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-07-09,2021,3.00,7.00,28.00,172.65,5.255368233,805106.9907,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-07-16,2021,3.00,7.00,29.00,173.17,5.112220764,805106.9907,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-07-23,2021,3.00,7.00,30.00,171.54,5.202015877,805106.9907,8014.883,169.64,0.00657533,2.75,0.07
Brazil,2021-07-30,2021,3.00,7.00,31.00,174.64,5.202600002,805106.9907,8014.883,169.64,0.00657533,2.75,0.07
Brazil,2021-08-06,2021,3.00,8.00,32.00,181.23,5.236423016,786074.5189,8014.883,169.64,0.00657533,2.75,0.09
Brazil,2021-08-13,2021,3.00,8.00,33.00,177.42,5.247000217,786074.5189,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-08-20,2021,3.00,8.00,34.00,188.03,5.376277924,786074.5189,8014.883,169.64,0.00657533,2.75,0.06
Brazil,2021-08-27,2021,3.00,8.00,35.00,175.64,5.202899933,786074.5189,8014.883,169.64,0.00657533,2.75,0.07
Brazil,2021-09-03,2021,3.00,9.00,36.00,173.6,5.188899994,785676.0711,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-09-10,2021,3.00,9.00,37.00,176.39,5.243700027,785676.0711,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-09-17,2021,3.00,9.00,38.00,178.41,5.287499905,785676.0711,8014.883,169.64,0.00657533,2.75,0.07
Brazil,2021-09-24,2021,3.00,9.00,39.00,197.22,5.30189991,785676.0711,8014.883,169.64,0.00657533,2.75,0.08
Brazil,2021-10-01,2021,4.00,10.00,40.00,201.16,5.364600182,781706.299,8014.883,175.311,0.006432228,2.75,0.09
Brazil,2021-10-08,2021,4.00,10.00,41.00,203.26,5.508271217,781706.299,8014.883,175.311,0.006432228,2.75,0.09
Brazil,2021-10-15,2021,4.00,10.00,42.00,200.05,5.456600189,781706.299,8014.883,175.311,0.006432228,2.75,0.12
Brazil,2021-10-22,2021,4.00,10.00,43.00,235.9,5.648863792,781706.299,8014.883,175.311,0.006432228,2.75,0.13
Brazil,2021-10-29,2021,4.00,10.00,44.00,244.17,5.633699894,781706.299,8014.883,175.311,0.006432228,2.75,0.15
Brazil,2021-11-05,2021,4.00,11.00,45.00,233.18,5.541100025,821683.0653,8014.883,175.311,0.006432228,2.75,0.14
Brazil,2021-11-12,2021,4.00,11.00,46.00,232.39,5.457600117,821683.0653,8014.883,175.311,0.006432228,2.75,0.17
Brazil,2021-11-19,2021,4.00,11.00,47.00,234.7,5.556399822,821683.0653,8014.883,175.311,0.006432228,2.75,0.18
Brazil,2021-11-26,2021,4.00,11.00,48.00,263.45,5.607800007,821683.0653,8014.883,175.311,0.006432228,2.75,0.2
Brazil,2021-12-03,2021,4.00,12.00,49.00,234.14,5.650098801,820263.3493,8014.883,175.311,0.006432228,2.75,0.26
Brazil,2021-12-10,2021,4.00,12.00,50.00,218.19,5.610468864,820263.3493,8014.883,175.311,0.006432228,2.75,0.27
Brazil,2021-12-17,2021,4.00,12.00,51.00,221.2,5.693059921,820263.3493,8014.883,175.311,0.006432228,2.75,0.27
Brazil,2021-12-24,2021,4.00,12.00,52.00,208.73,5.67110014,820263.3493,8014.883,175.311,0.006432228,2.75,0.31
Brazil,2021-12-31,2021,4.00,12.00,53.00,201.86,5.569300175,820263.3493,8014.883,175.311,0.006432228,2.75,0.39
Brazil,2022-01-07,2022,1.00,1.00,2.00,210.43,5.632199764,830085.1649,8460.763,177.424,0.006299915,9.25,0.43
Brazil,2022-01-14,2022,1.00,1.00,3.00,220.49,5.533299923,830085.1649,8460.763,177.424,0.006299915,9.25,0.51
Brazil,2022-01-21,2022,1.00,1.00,4.00,217.48,5.457099915,830085.1649,8460.763,177.424,0.006299915,9.25,0.58
Brazil,2022-01-28,2022,1.00,1.00,5.00,226.76,5.364900112,830085.1649,8460.763,177.424,0.006299915,9.25,0.75
Brazil,2022-02-04,2022,1.00,2.00,6.00,220.35,5.326900005,807261.3275,8460.763,177.424,0.006299915,9.25,0.89
Brazil,2022-02-11,2022,1.00,2.00,7.00,228.96,5.249956131,807261.3275,8460.763,177.424,0.006299915,9.25,1.07
Brazil,2022-02-18,2022,1.00,2.00,8.00,224.33,5.137499809,807261.3275,8460.763,177.424,0.006299915,9.25,1.03
Brazil,2022-02-25,2022,1.00,2.00,9.00,218.91,5.159743786,807261.3275,8460.763,177.424,0.006299915,9.25,1.13
Brazil,2022-03-04,2022,1.00,3.00,10.00,224.39,5.033736229,805133.3087,8460.763,177.424,0.006299915,9.25,1.05
Brazil,2022-03-11,2022,1.00,3.00,11.00,221.29,5.073500156,805133.3087,8460.763,177.424,0.006299915,9.25,1.22
Brazil,2022-03-18,2022,1.00,3.00,12.00,201.92,5.022299767,805133.3087,8460.763,177.424,0.006299915,9.25,1.29
Brazil,2022-03-25,2022,1.00,3.00,13.00,211.99,4.741700172,805133.3087,8460.763,177.424,0.006299915,9.25,1.67
Brazil,2022-04-01,2022,2.00,4.00,14.00,204.64,4.656075001,832650.2444,8460.763,164.331,0.005945566,10.75,1.72
Brazil,2022-04-08,2022,2.00,4.00,15.00,212.06,4.697500229,832650.2444,8460.763,164.331,0.005945566,10.75,1.81
Brazil,2022-04-15,2022,2.00,4.00,16.00,216.04,4.700600147,832650.2444,8460.763,164.331,0.005945566,10.75,1.84
Brazil,2022-04-22,2022,2.00,4.00,17.00,220.49,4.794886112,832650.2444,8460.763,164.331,0.005945566,10.75,2.06
Brazil,2022-04-29,2022,2.00,4.00,18.00,226.65,4.970300198,832650.2444,8460.763,164.331,0.005945566,10.75,2.1
Brazil,2022-05-06,2022,2.00,5.00,19.00,233.88,5.079899788,843740.9796,8460.763,164.331,0.005945566,10.75,2.08
Brazil,2022-05-13,2022,2.00,5.00,20.00,238.35,5.057600021,843740.9796,8460.763,164.331,0.005945566,10.75,2.04
Brazil,2022-05-20,2022,2.00,5.00,21.00,245.26,4.879499912,843740.9796,8460.763,164.331,0.005945566,10.75,2.07
