date,ExxonMobile,Chevron,Shell,TotalEnergies,ConocoPhillips,BP,SaudiAramco,Petrobras,Ecopetrol,Petrochina,Sinopec,Equinor,Nyse_Oil_Index,OccidentalPetroleum
7/20/15,81.76,92.94,1819,1244.62,56.57,416.6,,11.86,1610,13.73,7.71,138.5,1241.84,70.2312
7/21/15,81.66,93.9,1836,1238.35,56.49,414,,11.85,1635,13.48,7.58,140.1,1146,70.1912
7/22/15,81.79,93.51,1787,1216.41,55.83,406.6,,11.38,1610,13.63,8.34,137.4,1232.82,69.4415
7/23/15,81.14,92.94,1784,1216.41,54.04,401,,11.29,1625,13.66,8.32,137.2,1225.68,69.6614
7/24/15,79.94,90.6,1755.5,1205.91,52.09,394.7,,11.09,1585,13.68,8.3,134.3,1096.66,68.392
7/27/15,79.26,89.14,1735.5,1171.44,50.65,387.3,,10.42,1545,12.37,7.95,130.4,1176.18,67.7322
7/28/15,82.48,92.4,1740,1177.84,52.24,392.65,,10.98,1560,11.85,8.39,132.2,1211.8,69.5915
7/29/15,83.14,93.25,1764.5,1207.82,52.9,398.6,,11.8,1640,11.65,8.69,137.4,1235.12,70.8309
7/30/15,83.01,93.03,1839,1225.4,52.07,401,,11.52,1645,11.71,8.37,141.2,1232.57,71.3707
7/31/15,79.21,88.48,1840,1228.54,50.34,395.45,,11.58,1610,11.09,8,138.2,1106.05,70.1712
8/3/15,78.06,85.6,1832,1225.13,49.71,391.45,,10.98,1565,10.57,7.2,136,1188.42,69.3715
8/4/15,77.17,85.21,1830.5,1216.95,49.87,390.4,,11.11,1580,10.82,7.69,136.5,1186.49,69.0017
8/5/15,77.17,84.03,1861,1239.17,49.12,395.05,,10.99,1530,10.63,7.43,139.1,1076.66,68.6319
8/6/15,78.09,85.19,1873.5,1234.53,50.28,383.2,,11.46,1565,10.48,7.4,135.7,1194.89,69.3915
8/7/15,76.83,83.75,1885.5,1248.16,48.84,385.6,,10.61,1565,10.67,7.58,138.8,1075.5,68.7518
8/10/15,78.75,85.89,1879.5,1250.75,50.2,385.5,,11.01,1540,11.07,8.21,136.5,1209.9,71.2508
8/11/15,77.49,85.78,1867,1240.26,50.4,380.5,,10.97,1500,11.15,8.58,134.4,1212.59,71.4507
8/12/15,78.79,86.79,1877.5,1213.82,51.54,383.6,,11.03,1530,10.99,8.4,136.1,1232.2,73.6998
8/13/15,78.65,85.85,1821.5,1209.59,50.1,383.15,,10.58,1530,11.01,8.6,136.5,1215.97,72.9001
8/14/15,78.36,85.99,1797,1199.24,49.77,379.25,,10.35,1510,10.98,9.26,132.1,1085,73.3699
8/17/15,78.77,83.23,1793,1212.46,49.56,378.15,,10.2,1510,10.81,9.17,131.5,1207.06,73.7098
8/18/15,77.9,83.44,1764,1192.42,49.51,373.75,,10.02,1515,11.13,8.25,129.8,1203.26,73.7598
8/19/15,76.23,80.91,1729,1171.03,47.68,367.5,,9.77,1450,10.79,8.24,128,1166.94,72.1304
8/20/15,74.57,79.24,1738.5,1159.72,47,369.6,,9.69,1465,10.32,7.72,125.7,1145.81,70.4411
8/21/15,72.13,75.76,1686,1119.65,45.39,357.2,,9.2,1460,10,7.17,123.4,988.61,69.2316
8/24/15,68.72,72.12,1579,1031.21,42.93,331.05,,8.7,1430,9.51,6.45,116.3,1043.92,65.703
8/25/15,68.71,70.02,1619,1065.55,42.19,335.35,,8.88,1425,8.56,5.81,118.2,1029.64,65.7231
8/26/15,72.5,73.09,1575,1027.66,43.41,331.2,,9.13,1425,8.58,5.25,119.2,920.42,67.1225
8/27/15,74.85,77.64,1653.5,1095.12,45.87,351.2,,10.16,1510,8.78,5.64,122.1,1113.78,70.5311
8/28/15,75.07,80.43,1695,1122.38,46.82,360.5,,10.28,1545,9.14,6.2,126.8,1002.4,71.8105
8/31/15,75.24,80.99,1695,1112.16,49.15,360.5,,10.62,1595,8.94,6.63,123.9,1143.61,72.9801
9/1/15,72.08,78.19,1638,1101.39,47.75,349.4,,9.95,1500,9.21,6.65,123.1,1098.85,69.9813
9/2/15,73.23,78.06,1631,1091.85,48.19,345.3,,10.2,1520,8.75,6.89,122.8,1108.85,71.0509
9/3/15,73.79,78.26,1659.5,1129.46,48.18,355.85,,10.24,1515,8.75,6.89,126.8,1110.22,70.8309
9/4/15,72.46,76.67,1605,1089.13,47.2,337.9,,9.9,1500,8.75,6.89,121,970.43,69.6214
9/7/15,72.46,76.67,1604,1089.4,47.2,336,,9.9,1475,8.63,6.49,120.1,1085.81,69.6214
9/8/15,73.5,76.84,1629.5,1100.16,48.46,340.2,,10.05,1465,8.7,6.74,121.7,1106.92,69.4715
9/9/15,72,74.92,1642,1109.57,47.85,342.5,,9.68,1435,9.01,7.11,123.6,975.63,67.6123
9/10/15,72.52,75.66,1614,1088.72,48.43,335.3,,9.31,1450,8.84,6.67,119.4,1098.29,67.7122
9/11/15,72.69,75.79,1612,1081.77,47.36,333.5,,8.81,1405,8.81,6.78,117.3,961.7,66.8726
9/14/15,72.49,75.77,1607.5,1083.81,46.77,332,,8.83,1410,8.5,6.17,116.8,1073.47,66.1629
9/15/15,72.86,77.17,1627,1117.06,47.28,338.7,,8.73,1395,8.48,6.2,119.6,1086.22,66.7226
9/16/15,74.3,79.02,1658,1148.27,49.47,345.85,,9.48,1425,8.76,6.82,123.5,1114.29,68.362
9/17/15,74.46,79.41,1644.5,1144.45,50.13,345.7,,9.28,1440,8.57,6.89,124.1,1114.19,68.312
9/18/15,72.68,77.74,1582,1111.34,48.36,333.45,,8.91,1425,8.42,6.92,121.2,956.37,66.8126
9/21/15,73.39,78.09,1577.5,1112.56,48.75,333.55,,8.62,1415,8.47,7.08,121.9,1086.05,66.7726
9/22/15,72.74,77.25,1535.5,1083.67,48.62,325.2,,8.35,1395,8.55,7.15,120.4,1070.69,65.733
9/23/15,72.3,76.12,1561,1107.25,47.86,329.45,,8.26,1355,8.36,6.84,119.7,944.81,64.7934
9/24/15,72.73,76.89,1522.5,1079.45,47.76,322.9,,8.3,1365,8.4,6.99,118,1059.48,65.0533
9/25/15,73.23,77.7,1552,1100.71,47.19,333.3,,8.08,1350,8.53,6.76,122.4,947.56,66.0929
9/28/15,72.6,75.77,1508.5,1056.55,45.85,323.05,,7.67,1285,8.43,6.69,119.1,1023.5,63.6139
9/29/15,72.97,76.25,1537,1068,46.57,326.2,,7.85,1305,8.26,6.36,120.3,1030.85,64.4436
9/30/15,74.35,78.88,1554,1095.67,47.96,334,,8.54,1330,8.23,6.38,124.1,1058.36,66.1229
10/1/15,74.06,78.34,1587,1100.44,48.16,342.25,,8.37,1320,8.23,6.38,127,1067.6,65.943
10/2/15,75.88,81.55,1608,1124.28,51.19,351.45,,9.15,1340,8.23,6.38,126.4,992.61,68.7618
10/5/15,76.81,84.03,1689.5,1171.3,52.98,368,,9.4,1390,8.23,6.38,132.6,1141.95,70.621
10/6/15,77.89,86.99,1746,1210.28,55.14,378.1,,9.89,1440,8.23,6.38,137.5,1170.21,71.5607
10/7/15,79.2,88.12,1786,1237.39,55.27,387,,10.4,1495,8.23,6.38,144.7,1060.9,71.8605
10/8/15,80.03,89.91,1806,1235.76,56.28,388.95,,10.75,1515,8.44,6.72,140,1220.59,74.0396
10/9/15,79.26,89.57,1811,1233.31,56.1,391.6,,10.71,1500,8.52,6.78,142.4,1068.49,73.5698
10/12/15,79.3,88.74,1791.5,1230.58,55.27,384.8,,10.71,1500,8.77,7.17,138.7,1200.01,73.0101
10/13/15,79.16,88.38,1779,1224.04,55.04,382.75,,9.84,1495,8.68,7.07,137.1,1184.95,72.6802
10/14/15,80.16,89.76,1768.5,1216.54,55.46,377.65,,9.56,1480,8.73,7,137.8,1196.72,73.8697
10/15/15,81.48,90.72,1779,1229.63,55.23,379.65,,9.66,1470,8.82,7.46,140.5,1216.93,74.6894
10/16/15,82.48,91.29,1808,1242.85,55.23,384,,9.7,1460,8.95,7.68,142,1075.71,74.1996
10/19/15,80.99,90.03,1774.5,1225.54,53.69,377.25,,9.67,1390,8.9,7.55,140.7,1193.15,72.6802
10/20/15,80.83,89.99,1771.5,1214.23,53.54,376.55,,9.8,1395,8.97,7.55,139,1190.81,72.5502
10/21/15,80.21,89.33,1797,1224.04,52.97,380.95,,9.49,1375,8.92,6.8,139,1036.84,71.9805
10/22/15,82.89,91.62,1787,1236.44,54.58,388.55,,9.78,1390,8.82,7.06,143,1204.34,74.3095
10/23/15,82.98,91.24,1762.5,1240.12,54.61,388.1,,9.69,1370,8.83,7.24,143.7,1066.83,73.6798
10/26/15,81.22,88.77,1742,1216,52.95,384.4,,9.61,1365,8.89,7.34,141.9,1174.04,71.6306
10/27/15,81.09,87.7,1709.5,1189.42,51.69,380,,9.24,1345,8.81,7.27,138,1156.95,70.1712
10/28/15,82.28,89.79,1738,1199.51,53.34,391,,9.4,1365,8.79,7.34,139.4,1180.27,73.7797
10/29/15,82.23,89.89,1711.5,1208.23,53.62,391.7,,9.3,1345,8.82,7.38,136.9,1187.4,74.0996
10/30/15,82.74,90.88,1690,1203.19,53.35,386.4,,9.38,1350,8.75,7.35,136.2,1087.1,74.5094
11/2/15,85.28,94.96,1707,1216.14,54.94,388.25,,9.38,1350,8.53,7.11,137.1,1221.92,75.549
11/3/15,86.85,98.14,1757.5,1260.29,56.73,403.25,,10.56,1415,8.47,6.91,142.5,1254.98,76.5686
11/4/15,85.98,96.77,1757,1261.79,56.34,402.05,,9.89,1400,8.74,7.23,145.6,1134.57,75.7289
11/5/15,84.81,94.55,1719,1257.29,56.28,390.45,,9.9,1415,8.98,7.38,141.6,1242.15,75.679
11/6/15,84.47,94.03,1712,1260.15,55.77,386.5,,9.58,1410,9.1,7.46,139.8,1135.79,75.0692
11/9/15,81.95,92.32,1700.5,1251.57,54.64,382.6,,9.27,1395,9.24,7.63,141.2,1215.44,75.1792
11/10/15,82.35,93.23,1686,1254.16,54.65,382.5,,9.21,1395,9.26,7.72,138.9,1215.77,76.2287
11/11/15,81.62,92.19,1656.5,1254.84,53.44,377.9,,9.26,1360,9.2,7.68,137.8,1193.14,75.589
11/12/15,79.41,89.86,1584.5,1224.72,51.97,367.25,,9.02,1340,9.11,7.48,132.4,1166.6,73.11
11/13/15,78.1,88.68,1568,1211.09,51.83,364.5,,8.78,1350,8.94,7.28,129.7,1077.5,73.4799
11/16/15,80.9,91.45,1576,1220.36,54.37,368.65,,9.38,1350,8.98,7.39,130.9,1193.08,74.9393
11/17/15,79.96,91.03,1618,1266.15,53.9,378.55,,9.42,1325,9.04,7.31,132.8,1182.02,74.2196
11/18/15,80.74,92.21,1640,1271.74,54.48,382.5,,9.52,1320,9.05,7.23,136.8,1124.01,75.7389
11/19/15,80.3,90.83,1666,1270.1,53.56,385.15,,9.51,1310,9.04,7.3,134.6,1188.59,75.2691
11/20/15,79.79,89.01,1635,1260.7,52.93,381.3,,9.51,1295,8.99,7.33,133.6,1101.26,74.0596
11/23/15,80.28,90.01,1626.5,1247.34,53.28,380.75,,9.85,1330,8.92,7.15,133.3,1183.56,74.0696
11/24/15,81.88,91.35,1650,1256.06,55.32,385.9,,10.45,1340,8.91,7.09,136.1,1209.49,75.8689
11/25/15,81.25,90.87,1648.5,1263.29,54.38,386.1,,9.66,1340,8.98,7.19,134.8,1201.66,75.3491
11/26/15,81.25,90.87,1672.5,1281.82,54.38,389.6,,9.7,1325,8.97,7.07,136.6,1201.66,75.3491
11/27/15,81.23,90.37,1656.5,1270.65,53.48,386.55,,9.33,1300,8.46,6.52,134.4,1120.55,75.1592
11/30/15,81.66,91.32,1643,1281,54.05,385.25,,9.41,1305,8.4,6.42,134.4,1190.99,75.559
12/1/15,81.89,92.48,1644,1275.28,54.61,384.55,,9.24,1285,8.41,6.42,134.1,1203.49,76.6586
12/2/15,79.55,90.25,1663.5,1271.46,52.55,382,,9.47,1260,8.64,6.62,135.7,1106.48,75.2791
12/3/15,78.41,88.85,1624.5,1211.91,51.61,368.55,,9.8,1255,8.82,6.73,133.2,1154.26,72.4003
12/4/15,78.86,89.71,1585.5,1184.38,51.19,359.7,,9.13,1205,8.58,6.54,127.1,1074.46,71.6906
12/7/15,76.8,87.28,1518.5,1167.62,48.99,347.6,,8.64,1160,8.55,6.48,123.4,1105.26,69.2916
12/8/15,74.63,86.44,1517.5,1156.45,48.3,347.8,,8.54,1160,8.38,6.23,122.8,1093.65,67.2724
12/9/15,75.63,87.6,1541,1167.21,48.47,350.45,,9.46,1160,8.35,6.3,126.1,1098.57,67.9221
12/10/15,75.69,89.3,1522,1174.16,49.22,350.95,,9.2,1135,8.33,6.25,123.5,1104.99,68.392
12/11/15,74.34,86.44,1453.5,1139.28,48.13,338,,8.85,1105,8.3,6.16,121,972.02,66.0029
12/14/15,76.03,89.33,1418.5,1106.02,49.53,329.3,,8.77,1090,8.43,6.4,120.1,1066.39,66.6227
12/15/15,79.43,92.76,1463.5,1152.49,50.56,337.7,,9.1,1170,8.37,6.3,125.2,1091.61,68.4119
12/16/15,79.15,93.44,1462,1146.77,49.35,340.2,,8.95,1160,8.46,6.93,127,993.25,68.8418
12/17/15,77.96,90.54,1450,1142,47.28,340.35,,8.82,1155,8.48,6.87,122.5,1068.41,66.3928
12/18/15,77.28,89.81,1463.5,1145,45.93,339.3,,8.66,1230,8.48,6.85,120.8,973.61,65.933
12/21/15,77.26,89.24,1442,1109.98,45.1,335.2,,8.31,1155,8.53,6.81,120.1,1056.04,66.1129
12/22/15,77.65,90.27,1486,1112.43,46.28,344.95,,8.54,1165,8.52,6.79,118.7,1068.15,66.9525
12/23/15,80.19,93.81,1551,1147.86,49.03,360.4,,8.88,1205,8.54,6.74,124.9,1114.87,69.1816
12/24/15,79.33,92.05,1557,1147.59,48.59,365.95,,8.88,1170,8.48,6.79,124.9,1012.8,69.1716
12/25/15,79.33,92.05,1557,1147.59,48.59,365.95,,8.88,1170,8.48,6.87,124.9,1012.8,69.1716
12/28/15,78.74,90.36,1557,1127.83,47.19,365.95,,8.61,1150,8.37,6.65,123.1,1082.12,67.9621
12/29/15,79.16,91.25,1561,1148.54,47.77,360.75,,8.57,1130,8.42,6.72,124,1088.57,68.162
12/30/15,78.11,90.09,1545,1132.87,46.6,355.15,,8.57,1110,8.41,6.64,123.7,1072.51,66.9925
12/31/15,77.95,89.96,1526,1124.69,46.69,354,,8.57,1110,8.35,6.48,123.7,983.43,67.5823
1/1/16,77.95,89.96,1526,1124.69,46.69,354,,8.57,1110,8.35,6.48,123.7,983.43,67.5823
1/4/16,77.46,88.85,1516,1104.52,46.88,347.55,,8.67,1105,8.13,5.89,123.5,1064.31,67.3824
1/5/16,78.12,89.61,1526,1094.44,47.4,348.15,,8.45,1085,8.07,5.81,120.5,1066.59,68.5019
1/6/16,77.47,86.07,1497.5,1083.95,45.35,343.45,,8.06,1060,8.31,6.05,118,950.5,65.4132
1/7/16,76.23,83.02,1454.5,1057.65,44.06,337.7,,7.83,1035,7.83,5.5,115,998.16,64.2336
1/8/16,74.69,82.13,1375,1017.99,43.29,328.7,,7.86,1015,7.99,5.75,109.9,905.05,63.1441
1/11/16,73.69,80.77,1354,1017.99,41.12,328.05,,7.58,1015,7.7,5.48,106.8,960.11,61.1949
1/12/16,75.2,82.15,1351,1015.26,40.25,323.1,,7,955,7.76,5.59,105,962.65,60.945
1/13/16,75.65,81.33,1346,1031.62,39,335.85,,6.8,961,7.61,5.51,104.7,937.07,60.3752
1/14/16,79.12,85.47,1391.5,1058.33,41.25,347.7,,7.23,987,7.63,5.75,103.2,978.54,63.9738
1/15/16,77.58,83.67,1351,1026.3,39.36,338.15,,6.71,978,7.34,5.31,103.4,867.51,62.7643
1/18/16,77.58,83.67,1338.5,1037.88,39.36,340.5,,6.3,881,7.27,5.38,102.5,867.51,62.7643
1/19/16,76.4,81.51,1365,1052.6,36.4,342.45,,6.15,923,7.42,5.56,105.5,925.63,61.4348
1/20/16,73.18,78.98,1266,995.37,34.75,328.15,,5.93,914,7.46,5.57,97.9,826.88,59.5956
1/21/16,74.1,81.05,1316.5,1025.07,36.91,342.25,,6.29,950,7.26,5.3,101.4,925.4,60.8251
1/22/16,76.57,83.54,1387,1070.05,37.67,352.7,,6.21,1020,7.33,5.51,109.9,893.51,63.7738
1/25/16,73.98,80.89,1398.5,1050.01,34.2,350.15,,6.21,958,7.43,5.59,106.6,920.84,61.7647
1/26/16,76.7,84.12,1422.5,1080.68,35.35,356.5,,5.96,975,7.08,5.14,108.7,955.36,63.2041
1/27/16,75.29,83.29,1463,1094.3,36.21,362.9,,6.54,990,7.28,5.2,107.2,957.84,64.1337
1/28/16,76.99,85.92,1495,1096.08,38.02,368.45,,6.52,1020,7.44,5.07,114.9,984.51,65.843
1/29/16,77.85,86.47,1518,1115.29,39.08,376.1,,6.93,1030,7.46,5.23,118.4,927.58,68.8018
2/1/16,76.29,85.29,1494.5,1090.22,38.6,366.95,,6.58,1020,7.25,5.09,114.2,994.11,66.5327
2/2/16,74.59,81.24,1433.5,1041.29,36.59,335.1,,6.02,993,7.32,5.18,108,959.2,65.4532
2/3/16,78.48,84.62,1438,1047.15,38.63,332.35,,6.18,1035,7.22,5.16,109.1,905.71,68.1021
2/4/16,79.83,84.79,1525.5,1069.36,35.32,350.85,,6.67,1050,7.26,5.4,119,985.67,66.9525
2/5/16,80.08,82.88,1535,1060.37,32.9,350.65,,6.39,1045,7.23,5.48,121.7,855.61,65.4432
2/8/16,81.16,85.99,1522,1040.34,34.43,343.9,,6.39,1060,7.23,5.48,118.8,952.71,66.1629
2/9/16,80.08,82.92,1461,1003.13,33.58,334.45,,6.39,1025,7.23,5.48,117.3,929.86,65.1933
2/10/16,79.35,83.04,1454.5,995.37,32.34,330.1,,6.12,1030,7.23,5.48,113.5,927.35,65.6331
2/11/16,79.6,82.99,1441.5,962.8,31.88,310.25,,5.91,1035,7.23,5.48,110.5,920.43,66.1729
2/12/16,81.03,85.43,1525.5,1035.7,32.9,332.5,,6.31,1065,7.23,5.48,114.2,842.07,67.0325
2/15/16,81.03,85.43,1542,1052.74,32.9,332.8,,6.43,1070,7.18,5.47,117.9,842.07,67.0325
2/16/16,81.22,84.81,1567,1056.83,32.76,337.4,,6.29,1045,7.35,5.67,117,962.47,67.9821
2/17/16,82,88.31,1642,1072.36,33.91,349.85,,6.78,1155,7.52,5.66,120.4,892.92,70.601
2/18/16,82.45,86.73,1589,1077.95,33.7,345.4,,6.6,1160,7.43,5.6,121.4,979.13,70.2612
2/19/16,82.5,86.5,1563,1083.13,32.87,343.25,,6.38,1130,7.42,5.58,118.7,880.54,70.2312
2/22/16,82.39,88.82,1617,1112.84,34.45,356.65,,7.41,1165,7.53,5.7,124.3,1008.96,71.6506
2/23/16,81.23,84.91,1576,1085.31,32.92,345.35,,7.08,1145,7.48,5.79,122.4,969.46,68.9717
2/24/16,81.52,85.27,1545,1066.64,32.96,335,,7.03,1135,7.53,5.94,116.1,980.43,69.4415
2/25/16,82.01,85.3,1588,1086.67,33.06,338.45,,6.98,1150,7.08,5.53,119.6,984.59,69.65
2/26/16,81.75,84.35,1641.5,1112.97,34.12,349.55,,6.89,1160,7.26,5.85,124.3,895.66,69.8
2/29/16,80.15,83.44,1647.5,1127.69,33.83,351.45,,7.35,1140,7.28,6.02,127.1,981.09,68.82
3/1/16,81.28,86.13,1645.5,1132.46,34.46,350.65,,7.57,1170,7.32,6.24,127.3,1004.97,70.45
3/2/16,82.7,87.14,1657,1150.45,36.49,352.9,,8.1,1260,7.54,6.64,128.5,947.7,71.61
3/3/16,82.4,87.53,1665,1150.18,38.56,362,,9.11,1320,7.58,6.62,130.8,1047.66,70.49
3/4/16,82.29,87.93,1677.5,1163.12,41.12,367.9,,9.98,1365,7.82,6.35,133.8,968.83,69.72
3/7/16,84.46,90.67,1674,1166.8,41.4,365.55,,9.91,1425,7.78,6.54,133.5,1077.06,70.35
3/8/16,82.63,88.74,1659,1145.82,38.62,354.2,,9.65,1340,7.82,6.73,133.1,1032.61,66.4
3/9/16,82.4,92.82,1689.5,1147.59,39.05,356,,9.56,1340,7.8,6.21,131.8,1055.19,68.43
3/10/16,82.18,93.94,1638.5,1112.16,39.03,343.2,,9.81,1350,7.69,6.06,130.5,1051.61,68.44
3/11/16,82.19,94.58,1669,1154.27,40.52,348.4,,10.09,1360,7.69,6.07,129.5,982.31,69.95
3/14/16,82.41,94.26,1666.5,1146.91,40.01,345.45,,9.54,1335,7.75,6.26,130.6,1072.65,69.05
3/15/16,82.82,94.27,1657.5,1130.96,39.83,342,,8.91,1285,7.79,6.52,128,1069.17,68.33
3/16/16,82.87,95.4,1703.5,1141.32,41.87,350.1,,9.6,1345,7.89,6.48,130.8,982.22,69.42
3/17/16,84.1,96.89,1730,1168.03,43.01,359.6,,10.44,1380,7.88,6.57,133.5,1105.88,70.66
3/18/16,84.2,97.69,1697.5,1168.98,43.02,357,,10.3,1325,7.88,6.54,135.5,983.6,71.3
3/21/16,83.62,96.44,1697.5,1126.46,42.58,356.2,,10.25,1325,7.85,6.73,133.5,1103.49,70.67
3/22/16,84.12,95.5,1702,1127.83,41.92,360.75,,10.48,1350,7.79,6.91,134.2,1098.27,69.61
3/23/16,83.75,93.59,1696,1113.52,39.85,356.1,,9.92,1340,7.78,6.9,132.6,1070.21,68.29
3/24/16,83.98,94.85,1677,1094.58,40.04,353.35,,9.99,1340,7.63,6.57,132.6,1073.65,68.51
3/25/16,83.98,94.85,1677,1094.58,40.04,353.35,,9.99,1340,7.63,6.46,132.6,961.02,68.51
3/28/16,84.22,94.68,1677,1094.58,39.68,353.35,,10.63,1290,7.59,6.46,132.6,1067.47,68.03
3/29/16,84.53,95.32,1650,1091.44,39.62,345.8,,10.63,1280,7.48,6.44,126.4,1068.91,67.93
3/30/16,84.52,95.25,1706.5,1116.93,40.08,355.55,,10.7,1310,7.67,6.96,131.9,957.64,68.6
3/31/16,83.59,95.4,1684,1091.85,40.27,350.15,,10.63,1310,7.61,6.82,130.3,1072.21,68.43
4/1/16,82.96,94.26,1668,1057.1,39.78,343.8,,10.53,1300,7.66,7.42,125.9,929.15,68.2
4/4/16,83.16,93.43,1677.5,1067.73,39.1,344.7,,9.6,1290,7.66,7.42,124.7,1048.04,68.19
4/5/16,82.21,92.67,1644,1045.11,39.04,337.45,,9.82,1265,7.66,7.48,122.6,1038.81,67.42
4/6/16,83.31,94.84,1663,1059.69,40.75,339.55,,9.73,1265,7.7,7.95,122.4,1059.33,70.12
4/7/16,82.37,94.79,1666.5,1051.51,40.31,339.3,,9.94,1220,7.61,7.84,124,1051.8,69.38
4/8/16,83.21,96.33,1733,1090.49,41.23,350.35,,10.49,1280,7.52,7.55,126.5,947.55,70.6
4/11/16,83.32,95.24,1732,1095.39,41.19,351.85,,10.42,1290,7.64,7.62,127.9,1075.7,70.79
4/12/16,84.35,97.51,1759,1115.56,43.47,356.95,,11.35,1380,7.65,7.58,129,1109.79,72.45
4/13/16,84.83,97.6,1801,1160.13,43.58,365.45,,11.83,1400,7.79,7.56,132.9,979.72,72.24
4/14/16,85.43,97.98,1817.5,1166.94,44.22,358.55,,11.47,1380,7.77,7.42,132.5,1122.16,74.32
4/15/16,84.97,97.23,1814,1159.58,43.7,355.95,,11.92,1350,7.75,7.44,130.7,978.78,72.15
4/18/16,85.78,98.7,1804,1151.4,45,355.8,,11.77,1360,7.59,7.28,129.2,1120.91,73.3
4/19/16,86.21,100.5,1800.5,1168.85,47.06,362.95,,12.36,1380,7.65,7.37,133.7,1142.21,74.86
4/20/16,86.8,101.69,1813,1181.38,47.08,363.65,,12.34,1425,7.59,6.89,134.6,1147.45,75.07
4/21/16,86.79,101.4,1832.5,1189.7,46.23,368.6,,12.34,1430,7.57,6.89,138.5,1145.35,74.62
4/22/16,87.53,102.01,1814,1194.47,47.62,368.3,,12.9,1435,7.58,6.92,138.5,1034.01,75.85
4/25/16,87.33,101.51,1760,1188.88,46.27,360.35,,12.36,1415,7.56,6.84,136,1153.43,75.1
4/26/16,87.63,102.29,1766,1192.01,48.08,375.9,,12.78,1445,7.54,6.94,136.5,1173.55,76.48
4/27/16,88.46,103.85,1810,1225.54,48.11,382.45,,13.4,1460,7.53,7.02,144.8,1054.55,77.52
4/28/16,88.03,102.4,1812.5,1229.76,47.67,382.3,,13.57,1440,7.53,6.85,144.5,1170.09,76.23
4/29/16,88.4,102.18,1779.5,1197.33,47.79,373.75,,13.27,1415,7.42,6.72,142.3,1017.55,76.65
5/2/16,89.13,103.31,1779.5,1197.33,46.85,373.75,,13.27,1370,7.42,6.72,139.8,1157.8,76.33
5/3/16,88.11,101.32,1755,1164.49,45.08,368.4,,12.82,1370,7.51,6.85,136.3,1127.26,75.57
5/4/16,87.94,100.59,1710.5,1148.81,43.41,362.55,,12.96,1395,7.46,6.92,136.6,1105.97,73.96
5/5/16,88.04,101.42,1726.5,1159.58,43.21,358.35,,12.64,1390,7.46,6.89,136.6,1109.72,76.14
5/6/16,88.51,101.86,1742.5,1170.35,42.76,360.8,,12.93,1395,7.34,6.51,137,969.89,76.06
5/9/16,88.57,100.35,1703,1146.91,41.65,351.5,,12.07,1395,7.2,6.2,133.9,1089.22,75.54
5/10/16,89.99,101.27,1719.5,1162.85,42.87,357.55,,12.85,1405,7.19,6.13,133.9,1114.46,76.41
5/11/16,88.81,101.14,1734.5,1168.85,43.68,361.2,,12.91,1400,7.22,6.09,135,1116.77,76.31
5/12/16,89.67,102.12,1724,1165.58,43.73,360.1,,12.71,1420,7.2,6.14,136.6,1115.9,76.48
5/13/16,88.66,100.74,1726,1167.08,43.02,362.5,,12.12,1405,7.19,6.14,135.3,973.51,75.34
5/16/16,89.57,102.29,1745,1176.07,44.08,366,,12.54,1445,7.2,6.15,135.3,1121.02,76.53
5/17/16,89.53,100.75,1752,1173.89,43.78,366.3,,12.4,1465,7.24,6.34,135.3,1119.53,76.34
5/18/16,89.35,100.06,1733,1176.34,43.34,364.6,,12.01,1405,7.2,6.2,138.5,979.74,74.81
5/19/16,90.11,99.85,1648,1148.27,43.36,356,,11.51,1415,7.18,6.14,133,1103.22,74.84
5/20/16,89.74,99.79,1680,1172.12,43.58,361.5,,11.33,1400,7.21,6.11,134.3,998.65,74.96
5/23/16,89.6,99.38,1659,1155.36,43.59,357.5,,11.04,1395,7.2,6.11,134,1102.76,74.87
5/24/16,89.67,100.19,1655,1175.12,43.46,357.8,,11.09,1385,7.22,6.05,135.4,1113.18,76.12
5/25/16,90.26,101.77,1685,1201.14,44.9,366,,11.1,1410,7.19,6.04,138.4,1131.94,76.17
5/26/16,89.8,101.5,1682.5,1200.05,44.73,364.45,,11.1,1395,7.22,6.13,138.1,1124.56,76.11
5/27/16,90.01,102.02,1675,1196.51,44.33,361.95,,10.49,1395,7.2,6.05,135.1,1005.94,76.15
5/30/16,90.01,102.02,1675,1192.83,44.33,361.95,,10.58,1395,7.23,5.99,135.8,1005.94,76.15
5/31/16,89.02,101,1657.5,1190.38,43.79,357.25,,10.18,1340,7.37,6.16,133.4,1115.32,75.44
6/1/16,89.24,101.13,1666,1172.8,44.06,353.6,,10.41,1360,7.32,6.22,131.1,1003.21,75.44
6/2/16,88.53,100.53,1661,1153.99,44.38,353.1,,10.7,1375,7.33,6.23,131.3,1117.24,75.21
6/3/16,88.37,100.66,1676,1152.77,44.18,358.55,,10.81,1370,7.36,6.22,131.7,978.31,74.83
6/6/16,89.34,101.17,1701,1157.4,45.52,368.4,,10.8,1370,7.34,6.19,135.4,1129.87,75.41
6/7/16,90.71,103.32,1756,1192.83,47.54,373.25,,11.13,1420,7.33,6.18,137.7,1159.78,76.87
6/8/16,90.79,103.09,1800,1182.07,47.49,376.55,,12.05,1450,7.3,6.19,139.9,1161.96,75.44
6/9/16,90.67,102.81,1784.5,1167.76,46.57,374.15,,11.75,1450,7.3,6.19,138,1151.14,75.6
