date,country,embi_level,fx_level,SPX_Index,VIX_Index,USGG10YR_Index,DXY_Curncy,CO1_Comdty,year
2004-12-31,Mexico,307.904,11.147,1211.92,13.29,4.2182,80.85,40.46,2004
2005-01-07,Mexico,306.732,11.2753,1186.19,13.49,4.269,83.6,43.18,2005
2005-01-14,Mexico,307.642,11.22,1184.52,12.43,4.208,82.97,45.15,2005
2005-01-21,Mexico,310.089,11.2435,1167.87,14.36,4.1399,83.26,45.73,2005
2005-01-28,Mexico,311.099,11.2455,1171.36,13.24,4.1397,83.48,44.95,2005
2005-02-04,Mexico,315.364,11.142,1203.03,11.21,4.0753,84.39,43.89,2005
2005-02-11,Mexico,315.748,11.1497,1205.3,11.43,4.0844,84.57,44.8,2005
2005-02-18,Mexico,314.021,11.0775,1201.59,11.18,4.2655,83.49,46.34,2005
2005-02-25,Mexico,313.146,11.1008,1211.37,11.49,4.2638,82.66,49.61,2005
2005-03-04,Mexico,314.575,11.033,1222.13,11.94,4.3076,82.52,51.8,2005
2005-03-11,Mexico,310.822,11.0633,1200.08,12.8,4.5423,81.42,53.1,2005
2005-03-18,Mexico,307.011,11.1625,1189.65,13.14,4.5066,82.05,55.59,2005
2005-03-25,Mexico,301.428,11.2645,1171.42,13.42,4.5929,84.15,53.93,2005
2005-04-01,Mexico,305.548,11.1658,1172.92,14.09,4.4475,84.43,56.51,2005
2005-04-08,Mexico,305.759,11.1308,1181.2,12.62,4.4683,84.4,52.89,2005
2005-04-15,Mexico,305.029,11.115,1142.62,17.74,4.2406,84.56,51.61,2005
2005-04-22,Mexico,310.654,11.0625,1152.12,15.38,4.2449,83.5,54.97,2005
2005-04-29,Mexico,310.287,11.0477,1156.85,15.31,4.1976,84.43,51.09,2005
2005-05-06,Mexico,311.437,10.95,1171.35,14.05,4.2576,84.62,50.77,2005
2005-05-13,Mexico,311.624,11.0143,1154.05,16.32,4.1173,86.1,48.66,2005
2005-05-20,Mexico,314.809,10.9563,1189.28,13.14,4.121,86.63,48.03,2005
2005-05-27,Mexico,317.707,10.8768,1198.78,12.15,4.0709,86.42,50.7,2005
2005-06-03,Mexico,320.661,10.8513,1196.02,12.15,3.9732,88.04,54.17,2005
2005-06-10,Mexico,318.94,10.8623,1198.11,11.96,4.0514,88.69,52.67,2005
2005-06-17,Mexico,319.792,10.8183,1216.96,11.48,4.0705,87.65,57.76,2005
2005-06-24,Mexico,321.151,10.7638,1191.57,12.18,3.917,88.78,58.36,2005
2005-07-01,Mexico,323.317,10.7309,1194.44,11.4,4.0489,90.13,57.54,2005
2005-07-08,Mexico,321.544,10.7397,1211.86,11.45,4.0914,90.25,58.2,2005
2005-07-15,Mexico,322.013,10.6118,1227.92,10.33,4.1635,89.72,57.61,2005
2005-07-22,Mexico,321.262,10.6477,1233.68,10.52,4.2185,89.64,57.58,2005
2005-07-29,Mexico,321.4,10.5949,1234.18,11.57,4.276,89.35,59.37,2005
2005-08-05,Mexico,320.368,10.6088,1226.42,12.48,4.3861,88.06,61.07,2005
2005-08-12,Mexico,322.157,10.6438,1230.39,12.74,4.2423,86.98,66.45,2005
2005-08-19,Mexico,323.641,10.7688,1219.71,13.42,4.2054,88.6,64.36,2005
2005-08-26,Mexico,325.28,10.8478,1205.1,13.72,4.186,87.86,64.87,2005
2005-09-02,Mexico,329.828,10.6708,1218.02,13.57,4.0362,86.3,66.06,2005
2005-09-09,Mexico,329.984,10.6848,1241.48,11.98,4.1181,86.89,62.84,2005
2005-09-16,Mexico,327.893,10.8453,1237.91,11.22,4.271,88.06,61.81,2005
2005-09-23,Mexico,327.584,10.8439,1215.29,12.96,4.2456,89.29,62.44,2005
2005-09-30,Mexico,326.552,10.759,1228.81,11.92,4.324,89.52,63.48,2005
2005-10-07,Mexico,324.34,10.7943,1195.9,14.59,4.354,89.17,59.21,2005
2005-10-14,Mexico,318.958,10.8915,1186.57,14.87,4.4793,89.46,59.35,2005
2005-10-21,Mexico,323.638,10.8743,1179.59,16.13,4.3837,90.31,58.48,2005
2005-10-28,Mexico,322.726,10.8245,1198.41,14.25,4.5648,89.59,59.42,2005
2005-11-04,Mexico,322.286,10.7538,1220.14,13.17,4.659,91.26,59.25,2005
2005-11-11,Mexico,326.019,10.6778,1234.71,11.63,4.5333,91.98,54.99,2005
2005-11-18,Mexico,329.337,10.6628,1248.27,11.12,4.4881,91.93,54.88,2005
2005-11-25,Mexico,331.187,10.6088,1268.25,10.88,4.4274,92.04,55.01,2005
2005-12-02,Mexico,329.348,10.4709,1265.08,11.01,4.5115,91.93,57.05,2005
2005-12-09,Mexico,327.947,10.643,1259.37,11.69,4.5233,91.25,57.31,2005
2005-12-16,Mexico,329.461,10.7435,1267.32,10.68,4.4327,89.71,57.13,2005
2005-12-23,Mexico,330.94,10.688,1268.66,10.27,4.372,90.78,56.69,2005
2005-12-30,Mexico,332.791,10.635,1248.29,12.07,4.3911,91.17,58.98,2005
2006-01-06,Mexico,333.283,10.5624,1285.45,11,4.3733,88.91,62.72,2006
2006-01-13,Mexico,333.72,10.5618,1287.61,11.23,4.3534,88.89,62.26,2006
2006-01-20,Mexico,334.928,10.5452,1261.48,14.56,4.3493,88.97,66.43,2006
2006-01-27,Mexico,333.595,10.4439,1283.72,11.97,4.5092,89.32,66.24,2006
2006-02-03,Mexico,333.558,10.4883,1264.03,12.96,4.5232,89.89,63.39,2006
2006-02-10,Mexico,333.427,10.5055,1266.99,12.87,4.5845,90.55,59.64,2006
2006-02-17,Mexico,334.219,10.4353,1287.24,12.01,4.5372,90.64,59.89,2006
2006-02-24,Mexico,337.444,10.4818,1289.43,11.46,4.5727,90.61,62.6,2006
2006-03-03,Mexico,333.571,10.5873,1287.23,11.96,4.6801,89.66,64.18,2006
2006-03-10,Mexico,329.724,10.6887,1281.58,11.85,4.7567,90.85,60.83,2006
2006-03-17,Mexico,331.461,10.6838,1307.25,12.12,4.6705,88.92,63.26,2006
2006-03-24,Mexico,328.946,10.8713,1302.95,11.19,4.6686,90.07,63.51,2006
2006-03-31,Mexico,327.088,10.874,1294.83,11.39,4.8472,89.73,65.91,2006
2006-04-07,Mexico,323.021,11.1458,1295.5,12.26,4.9774,89.69,67.29,2006
2006-04-14,Mexico,321.951,11.0975,1289.12,12.38,5.0448,89.59,70.14,2006
2006-04-21,Mexico,324.886,11.0521,1311.28,11.59,5.0079,88.05,74.17,2006
2006-04-28,Mexico,325.134,11.0613,1310.61,11.59,5.0505,86.11,72.5,2006
2006-05-05,Mexico,325.34,10.9617,1325.76,11.62,5.0997,85.14,70.88,2006
2006-05-12,Mexico,322.402,11.0993,1291.24,14.19,5.1938,83.91,72.18,2006
2006-05-19,Mexico,323.185,11.1949,1267.03,17.18,5.0584,84.88,68.68,2006
2006-05-26,Mexico,322.126,11.119,1280.16,14.26,5.0481,85.16,70.59,2006
2006-06-02,Mexico,323.07,11.314,1288.22,14.32,4.9898,84.04,71.03,2006
2006-06-09,Mexico,322.801,11.394,1252.3,18.12,4.9714,85.72,70.48,2006
2006-06-16,Mexico,320.878,11.4445,1251.54,17.25,5.1264,85.94,68.8,2006
2006-06-23,Mexico,318.707,11.4083,1244.5,15.89,5.2223,86.88,69.93,2006
2006-06-30,Mexico,322.374,11.3463,1270.2,13.08,5.1364,85.16,73.51,2006
2006-07-07,Mexico,328.087,11.0078,1265.48,13.97,5.1261,85.01,73.51,2006
2006-07-14,Mexico,329.213,10.9775,1236.2,18.05,5.0629,86.1,77.27,2006
2006-07-21,Mexico,331.33,10.981,1240.29,17.4,5.0404,85.93,73.75,2006
2006-07-28,Mexico,332.076,10.858,1278.55,14.33,4.9896,85.38,73.39,2006
2006-08-04,Mexico,334.324,10.9,1279.36,14.34,4.8925,84.58,76.17,2006
2006-08-11,Mexico,336.324,10.807,1266.74,14.3,4.9691,85.49,75.63,2006
2006-08-18,Mexico,338.349,10.8135,1302.3,11.64,4.841,85.09,72.3,2006
2006-08-25,Mexico,339.91,10.973,1295.09,12.31,4.7793,85.38,72.7,2006
2006-09-01,Mexico,341.345,10.878,1311.01,11.96,4.7236,84.92,69.15,2006
2006-09-08,Mexico,341.439,11.0025,1298.92,13.16,4.7708,85.95,65.33,2006
2006-09-15,Mexico,341.888,10.9368,1319.87,11.76,4.7885,85.98,63.33,2006
2006-09-22,Mexico,342.703,11.0413,1314.78,12.59,4.5888,85.16,60.41,2006
2006-09-29,Mexico,343.023,10.985,1335.85,11.98,4.6276,86.03,62.48,2006
2006-10-06,Mexico,343.776,11.0688,1349.58,11.56,4.6943,86.5,59.83,2006
2006-10-13,Mexico,342.893,10.8518,1365.62,10.75,4.7977,87.12,59.52,2006
2006-10-20,Mexico,344.558,10.8398,1368.6,10.63,4.7855,86.27,59.68,2006
2006-10-27,Mexico,346.812,10.7267,1377.34,10.8,4.6715,85.56,61.08,2006
2006-11-03,Mexico,346.839,10.7895,1364.3,11.16,4.715,85.71,59.15,2006
2006-11-10,Mexico,348.87,10.9265,1380.9,10.79,4.5877,85.07,59.71,2006
2006-11-17,Mexico,349.118,10.9453,1401.2,10.05,4.5993,85.31,58.99,2006
2006-11-24,Mexico,350.152,11.0171,1400.95,10.73,4.548,83.66,60.03,2006
2006-12-01,Mexico,351.889,11.026,1396.71,11.66,4.4327,82.48,64.62,2006
2006-12-08,Mexico,353.34,10.8375,1409.84,12.07,4.5437,83.29,62.2,2006
2006-12-15,Mexico,353.698,10.7784,1427.09,10.05,4.5928,84.04,63.49,2006
2006-12-22,Mexico,353.11,10.867,1410.77,11.36,4.6185,83.81,62.42,2006
2006-12-29,Mexico,352.624,10.8033,1418.3,11.56,4.7022,83.65,60.86,2006
2007-01-05,Mexico,352.976,10.9305,1409.71,12.14,4.6442,84.64,55.64,2007
2007-01-12,Mexico,350.995,10.9635,1430.73,10.15,4.775,85.02,52.95,2007
2007-01-19,Mexico,352.045,10.9016,1430.5,10.4,4.7752,84.86,53.44,2007
2007-01-26,Mexico,350.477,11.0604,1422.18,11.13,4.8733,85.23,55.29,2007
2007-02-02,Mexico,351.545,10.9632,1448.39,10.08,4.8204,84.96,58.41,2007
2007-02-09,Mexico,352.989,10.9954,1438.06,11.1,4.7797,84.88,59.01,2007
2007-02-16,Mexico,354.999,10.997,1455.54,10.02,4.6882,84.06,58.95,2007
2007-02-23,Mexico,355.623,11.0373,1451.19,10.58,4.6703,84.05,60.88,2007
2007-03-02,Mexico,356.218,11.2165,1387.17,18.61,4.497,83.74,62.08,2007
2007-03-09,Mexico,356.294,11.143,1402.85,14.09,4.5871,84.25,61.13,2007
2007-03-16,Mexico,358.667,11.1848,1386.95,16.79,4.5435,83.19,60.3,2007
2007-03-23,Mexico,358.988,11.018,1436.11,12.95,4.6105,83.28,63.18,2007
2007-03-30,Mexico,359.215,11.0494,1420.86,14.64,4.6443,82.93,68.1,2007
2007-04-06,Mexico,360.389,10.9725,1443.76,13.23,4.7485,82.992,68.24,2007
2007-04-13,Mexico,359.555,11.0013,1452.85,12.2,4.7608,82.129,68.97,2007
2007-04-20,Mexico,362.438,10.9838,1484.35,12.07,4.6703,81.643,66.49,2007
2007-04-27,Mexico,362.925,10.9206,1494.07,12.45,4.6924,81.529,68.41,2007
2007-05-04,Mexico,365.211,10.8809,1505.62,12.91,4.6382,81.741,65.31,2007
2007-05-11,Mexico,365.56,10.7981,1505.85,12.95,4.6717,82.116,66.83,2007
2007-05-18,Mexico,364.394,10.8005,1522.75,12.76,4.8001,82.197,69.42,2007
2007-05-25,Mexico,363.123,10.786,1515.73,13.34,4.8572,82.331,70.69,2007
2007-06-01,Mexico,362.819,10.7153,1536.34,12.78,4.9516,82.322,69.07,2007
2007-06-08,Mexico,356.686,10.9115,1507.67,14.84,5.0991,82.691,68.6,2007
2007-06-15,Mexico,356.818,10.7751,1532.91,13.94,5.1627,82.851,71.47,2007
2007-06-22,Mexico,357.204,10.8424,1502.56,15.75,5.13,82.336,71.18,2007
2007-06-29,Mexico,357.952,10.8084,1503.35,16.23,5.0244,81.92,71.41,2007
2007-07-06,Mexico,357.218,10.7692,1530.44,14.72,5.1824,81.465,75.62,2007
2007-07-13,Mexico,358.77,10.7607,1552.5,15.15,5.0928,80.576,77.57,2007
2007-07-20,Mexico,358.997,10.7935,1534.1,16.95,4.9497,80.288,77.64,2007
2007-07-27,Mexico,354.657,11.0125,1458.95,24.17,4.757,80.946,76.26,2007
2007-08-03,Mexico,359.224,10.9985,1433.06,25.16,4.6842,80.177,74.75,2007
2007-08-10,Mexico,359.899,11.0025,1453.64,28.3,4.8076,80.679,70.39,2007
2007-08-17,Mexico,358.415,11.0823,1445.94,29.99,4.6847,81.426,70.44,2007
2007-08-24,Mexico,362.226,11.0063,1479.37,20.72,4.6156,80.667,70.62,2007
2007-08-31,Mexico,366.494,11.0303,1473.99,23.38,4.5292,80.791,72.69,2007
2007-09-07,Mexico,368.075,11.1412,1453.55,26.23,4.3816,79.959,75.07,2007
2007-09-14,Mexico,369.288,11.1223,1484.25,24.92,4.4544,79.617,76.22,2007
2007-09-21,Mexico,369.202,10.9588,1525.75,19,4.6203,78.597,79.3,2007
2007-09-28,Mexico,368.885,10.9355,1526.75,18,4.5865,77.719,79.17,2007
2007-10-05,Mexico,369.324,10.8515,1557.59,16.91,4.6356,78.308,78.9,2007
2007-10-12,Mexico,371.014,10.8076,1561.8,17.73,4.6812,78.224,80.55,2007
2007-10-19,Mexico,373.498,10.8275,1500.63,22.96,4.3915,77.407,83.79,2007
2007-10-26,Mexico,375.291,10.7345,1535.28,19.56,4.4006,77.027,88.69,2007
2007-11-02,Mexico,376.895,10.6925,1509.65,23.01,4.3165,76.337,92.08,2007
2007-11-09,Mexico,374.509,10.8905,1453.7,28.5,4.2133,75.4,93.18,2007
2007-11-16,Mexico,374.364,10.9313,1458.74,25.49,4.167,75.827,91.62,2007
2007-11-23,Mexico,374.521,10.9735,1440.7,25.61,3.9989,75.053,95.76,2007
2007-11-30,Mexico,376.968,10.9202,1481.14,22.87,3.9379,76.147,88.26,2007
2007-12-07,Mexico,376.946,10.8228,1504.66,20.85,4.1048,76.288,88.64,2007
2007-12-14,Mexico,375.593,10.8384,1467.95,23.27,4.234,77.436,92.67,2007
2007-12-21,Mexico,376.477,10.824,1484.46,18.47,4.1679,77.721,92.46,2007
2007-12-28,Mexico,376.909,10.9036,1478.49,20.74,4.0732,76.218,93.88,2007
2008-01-04,Mexico,379.239,10.9238,1411.63,23.94,3.8651,75.793,96.79,2008
2008-01-11,Mexico,379.366,10.943,1401.02,23.68,3.7835,75.978,91.07,2008
2008-01-18,Mexico,381.7,10.9045,1325.19,27.18,3.6297,76.383,89.23,2008
2008-01-25,Mexico,380.31,10.8988,1330.61,29.08,3.5494,75.973,90.9,2008
2008-02-01,Mexico,381.085,10.8096,1395.42,24.02,3.5926,75.445,89.44,2008
2008-02-08,Mexico,377.911,10.7623,1331.29,28.01,3.6428,76.67,91.94,2008
2008-02-15,Mexico,378.571,10.7596,1350,25.02,3.7686,76.101,94.63,2008
2008-02-22,Mexico,380.63,10.7733,1353.11,24.06,3.8016,75.52,97.01,2008
2008-02-29,Mexico,385.583,10.7136,1330.63,26.54,3.5092,73.714,100.1,2008
2008-03-07,Mexico,383.748,10.821,1293.37,27.49,3.5317,73.027,102.38,2008
2008-03-14,Mexico,386.214,10.7664,1288.14,31.16,3.4679,71.657,107.55,2008
2008-03-21,Mexico,389.199,10.726,1329.51,26.62,3.3335,72.709,100.38,2008
2008-03-28,Mexico,389.65,10.6946,1315.22,25.71,3.4414,71.678,103.77,2008
2008-04-04,Mexico,391.326,10.5664,1370.4,22.45,3.4657,72.021,104.9,2008
2008-04-11,Mexico,394.935,10.535,1332.83,23.46,3.4694,71.808,108.75,2008
2008-04-18,Mexico,390.718,10.4835,1390.33,20.13,3.7061,72.012,113.92,2008
2008-04-25,Mexico,389.264,10.4642,1397.84,19.59,3.8703,72.79,116.34,2008
2008-05-02,Mexico,392.669,10.4639,1413.9,18.18,3.8551,73.5,114.56,2008
2008-05-09,Mexico,393.716,10.5642,1388.28,19.41,3.7692,73.05,125.4,2008
2008-05-16,Mexico,393.842,10.3977,1425.35,16.47,3.8446,72.844,124.99,2008
2008-05-23,Mexico,391.694,10.3901,1375.93,19.55,3.8425,71.888,131.57,2008
2008-05-30,Mexico,386.854,10.33,1400.38,17.83,4.0595,72.879,127.78,2008
2008-06-06,Mexico,390.37,10.3663,1360.68,23.56,3.9092,72.39,137.69,2008
2008-06-13,Mexico,384.394,10.3591,1360.03,21.22,4.2565,74.146,134.25,2008
2008-06-20,Mexico,386.269,10.2715,1317.93,22.87,4.1641,73.03,134.86,2008
2008-06-27,Mexico,382.571,10.2932,1278.38,23.44,3.9652,72.36,140.31,2008
2008-07-04,Mexico,380.841,10.3348,1262.9,24.78,3.975,72.731,144.42,2008
2008-07-11,Mexico,381.915,10.2904,1239.49,27.49,3.9576,72.096,144.49,2008
2008-07-18,Mexico,380.976,10.1774,1260.68,24.05,4.0828,72.189,130.19,2008
2008-07-25,Mexico,381.672,10.0988,1257.76,22.91,4.0969,72.86,124.52,2008
2008-08-01,Mexico,384.728,9.9357,1260.31,22.57,3.9307,73.424,124.18,2008
2008-08-08,Mexico,386.1,10.1568,1296.32,20.66,3.9276,75.845,113.33,2008
2008-08-15,Mexico,386.365,10.1866,1298.2,19.58,3.8349,77.18,112.55,2008
2008-08-22,Mexico,385.56,10.145,1292.2,18.81,3.8704,76.805,113.92,2008
2008-08-29,Mexico,387.156,10.287,1282.83,20.65,3.8116,77.381,114.05,2008
2008-09-05,Mexico,389.018,10.4618,1242.31,23.06,3.6986,78.932,104.09,2008
2008-09-12,Mexico,387.272,10.5945,1251.7,25.66,3.7187,78.966,97.58,2008
2008-09-19,Mexico,378.871,10.6585,1255.08,32.07,3.8105,77.68,99.61,2008
2008-09-26,Mexico,376.077,10.7874,1213.01,34.74,3.852,76.953,103.54,2008
2008-10-03,Mexico,372.568,11.2554,1099.23,45.14,3.6031,80.313,90.25,2008
2008-10-10,Mexico,327.821,13.093,899.22,69.95,3.8705,82.997,74.09,2008
2008-10-17,Mexico,325.29,12.876,940.55,70.33,3.9299,82.413,69.6,2008
2008-10-24,Mexico,298.591,13.3842,876.77,79.13,3.6856,86.44,62.05,2008
2008-10-31,Mexico,340.63,12.8259,968.75,59.89,3.953,85.633,65.32,2008
2008-11-07,Mexico,339.162,12.8018,930.99,56.1,3.7929,85.907,57.35,2008
2008-11-14,Mexico,335.873,13.0613,873.29,66.31,3.7349,86.365,54.24,2008
2008-11-21,Mexico,325.951,13.72,800.03,72.67,3.1974,88.191,49.19,2008
2008-11-28,Mexico,342.175,13.4647,896.24,55.84,2.92,86.517,53.49,2008
2008-12-05,Mexico,348.995,13.5968,876.07,59.93,2.7037,87.121,39.74,2008
2008-12-12,Mexico,359.175,13.632,879.73,54.28,2.5705,83.644,46.41,2008
2008-12-19,Mexico,378.747,13.1465,887.88,44.93,2.1231,81.298,44,2008
2008-12-26,Mexico,378.878,13.44,872.8,43.38,2.1318,80.892,38.37,2008
2009-01-02,Mexico,379.509,13.7603,931.8,39.19,2.3688,81.839,46.91,2009
2009-01-09,Mexico,377.869,13.62,890.35,42.82,2.39,82.663,44.42,2009
2009-01-16,Mexico,373.087,13.9125,850.12,46.11,2.3188,84.212,46.57,2009
2009-01-23,Mexico,367.514,14.0285,831.95,47.27,2.6172,85.608,48.37,2009
2009-01-30,Mexico,366.577,14.3333,825.88,44.84,2.8403,85.999,45.88,2009
2009-02-06,Mexico,366.118,14.1986,868.6,43.37,2.9917,85.346,46.21,2009
2009-02-13,Mexico,358.461,14.5585,826.84,42.93,2.8894,86.041,44.81,2009
2009-02-20,Mexico,361.328,14.7774,770.05,49.3,2.7879,86.488,41.89,2009
2009-02-27,Mexico,361.188,15.255,735.09,46.35,3.0131,88.008,46.35,2009
2009-03-06,Mexico,353.815,15.1942,683.38,49.33,2.8717,88.512,44.85,2009
2009-03-13,Mexico,360.817,14.5221,756.55,42.36,2.8902,87.428,44.93,2009
2009-03-20,Mexico,368.752,14.1712,768.54,45.89,2.6344,83.841,51.22,2009
2009-03-27,Mexico,369.169,14.3479,815.94,41.04,2.7571,85.111,51.98,2009
2009-04-03,Mexico,380.59,13.56,842.5,39.7,2.8853,84.165,53.47,2009
2009-04-10,Mexico,384.356,13.1162,856.56,36.53,2.9226,85.786,54.06,2009
2009-04-17,Mexico,384.156,13.1282,869.6,33.94,2.9451,85.981,53.35,2009
2009-04-24,Mexico,382.733,13.3405,866.23,36.82,2.9903,84.714,51.67,2009
2009-05-01,Mexico,382.38,13.7786,877.52,35.3,3.1533,84.546,52.85,2009
2009-05-08,Mexico,391.362,13.0316,929.23,32.05,3.2856,82.529,58.14,2009
2009-05-15,Mexico,394.077,13.26,882.88,33.12,3.1341,83.024,55.98,2009
2009-05-22,Mexico,394.922,13.1897,887,32.63,3.4495,79.958,60.78,2009
2009-05-29,Mexico,397.199,13.1506,919.14,28.92,3.4594,79.348,65.52,2009
2009-06-05,Mexico,392.409,13.2965,940.09,29.62,3.8279,80.67,68.34,2009
2009-06-12,Mexico,389.615,13.4038,946.21,28.15,3.7916,80.142,70.92,2009
2009-06-19,Mexico,385.022,13.3604,921.23,27.99,3.7808,80.264,69.19,2009
2009-06-26,Mexico,395.482,13.2076,918.9,25.93,3.5363,79.878,68.92,2009
2009-07-03,Mexico,395.501,13.2308,896.42,27.95,3.4985,80.382,65.61,2009
2009-07-10,Mexico,393.755,13.6879,879.13,29.02,3.3026,80.233,60.52,2009
2009-07-17,Mexico,403.049,13.3382,940.38,24.34,3.6433,79.347,65.38,2009
2009-07-24,Mexico,408.411,13.2018,979.26,23.09,3.6578,78.749,70.32,2009
2009-07-31,Mexico,406.829,13.1917,987.48,25.92,3.4796,78.347,71.7,2009
2009-08-07,Mexico,414.116,12.954,1010.48,24.76,3.8502,78.975,73.59,2009
2009-08-14,Mexico,411.712,12.8465,1004.09,24.27,3.5688,78.885,72.41,2009
2009-08-21,Mexico,410.993,12.833,1026.13,25.01,3.5649,78.044,74.19,2009
2009-08-28,Mexico,407.269,13.2478,1028.93,24.76,3.4456,78.366,72.79,2009
2009-09-04,Mexico,411.299,13.3631,1016.4,25.26,3.4378,78.136,66.82,2009
2009-09-11,Mexico,420.107,13.3372,1042.73,24.15,3.347,76.608,67.69,2009
2009-09-18,Mexico,423.559,13.2758,1068.3,23.92,3.4632,76.425,71.32,2009
2009-09-25,Mexico,419.154,13.5625,1044.38,25.61,3.3184,76.812,65.11,2009
2009-10-02,Mexico,421.868,13.64,1025.21,28.68,3.2188,77.003,68.07,2009
2009-10-09,Mexico,429.592,13.307,1071.49,23.12,3.3802,76.431,70,2009
2009-10-16,Mexico,429.922,13.111,1087.68,21.43,3.4115,75.597,76.99,2009
2009-10-23,Mexico,422.617,13.0889,1079.6,22.27,3.49,75.468,78.92,2009
2009-10-30,Mexico,425.286,13.1977,1036.2,30.69,3.3828,76.3,75.2,2009
2009-11-06,Mexico,423.735,13.4098,1069.3,24.19,3.4971,75.819,75.87,2009
2009-11-13,Mexico,429.084,13.0406,1093.48,23.36,3.4177,75.334,75.55,2009
2009-11-20,Mexico,435.737,13.0676,1091.38,22.19,3.3656,75.656,77.2,2009
2009-11-27,Mexico,435.864,12.9291,1091.49,24.85,3.2051,74.996,77.18,2009
2009-12-04,Mexico,432.481,12.6653,1105.98,21.25,3.4722,75.911,77.52,2009
2009-12-11,Mexico,429.727,12.8873,1106.41,21.59,3.5498,76.573,71.88,2009
2009-12-18,Mexico,428.905,12.8509,1102.47,21.68,3.5368,77.821,73.75,2009
2009-12-25,Mexico,425.486,12.885,1126.48,19.47,3.803,77.734,76.31,2009
2010-01-01,Mexico,425.924,13.1013,1115.1,21.68,3.835,77.86,77.93,2010
2010-01-08,Mexico,431.52,12.697,1144.98,18.13,3.8297,77.471,81.37,2010
2010-01-15,Mexico,430.369,12.6968,1136.03,17.91,3.6744,77.323,77.11,2010
2010-01-22,Mexico,431.008,12.9745,1091.76,27.31,3.6071,78.277,72.83,2010
2010-01-29,Mexico,428.279,13.095,1073.87,24.62,3.5844,79.462,71.46,2010
2010-02-05,Mexico,428.296,13.1409,1066.19,26.11,3.5654,80.441,69.59,2010
2010-02-12,Mexico,430.076,12.9406,1075.51,22.73,3.6928,80.218,72.9,2010
2010-02-19,Mexico,430.904,12.7977,1109.17,20.02,3.7726,80.643,78.19,2010
2010-02-26,Mexico,436.891,12.772,1104.49,19.5,3.6117,80.362,77.59,2010
2010-03-05,Mexico,439.723,12.6308,1138.7,17.42,3.6796,80.432,79.89,2010
2010-03-12,Mexico,443.932,12.5322,1149.99,17.58,3.7006,79.833,79.39,2010
2010-03-19,Mexico,444.133,12.5854,1159.9,16.97,3.6892,80.724,79.88,2010
2010-03-26,Mexico,442.477,12.4962,1166.59,17.77,3.8468,81.676,79.29,2010
2010-04-02,Mexico,444.238,12.3026,1178.1,17.47,3.9446,81.173,84.01,2010
2010-04-09,Mexico,443.52,12.1871,1194.37,16.14,3.8825,81.093,84.83,2010
2010-04-16,Mexico,446.528,12.2756,1192.13,18.36,3.7626,80.824,85.99,2010
2010-04-23,Mexico,446.148,12.1795,1217.28,16.62,3.8092,81.352,87.25,2010
2010-04-30,Mexico,444.772,12.3109,1186.69,22.05,3.6532,81.866,87.44,2010
2010-05-07,Mexico,435.076,12.8702,1110.89,40.95,3.4255,84.45,78.27,2010
2010-05-14,Mexico,446.513,12.5899,1135.68,31.24,3.4534,86.095,77.18,2010
2010-05-21,Mexico,444.104,12.9491,1087.69,40.1,3.2379,85.371,71.68,2010
2010-05-28,Mexico,445.821,12.9604,1089.41,32.07,3.2922,86.48,74.02,2010
2010-06-04,Mexico,449.233,12.9561,1064.88,35.48,3.2023,88.233,72.09,2010
2010-06-11,Mexico,450.472,12.6548,1091.6,28.79,3.2346,87.507,74.35,2010
2010-06-18,Mexico,456.661,12.51,1117.51,23.95,3.2195,85.699,78.22,2010
2010-06-25,Mexico,457.452,12.6491,1076.77,28.53,3.1078,85.313,78.12,2010
2010-07-02,Mexico,461.564,13.0828,1022.58,30.12,2.977,84.427,71.65,2010
2010-07-09,Mexico,462.885,12.7693,1077.96,24.98,3.052,83.947,75.42,2010
2010-07-16,Mexico,463.441,12.9351,1064.88,26.25,2.9215,82.486,75.37,2010
2010-07-23,Mexico,468.967,12.7317,1102.66,23.47,2.9943,82.464,77.45,2010
2010-07-30,Mexico,472.263,12.6453,1101.6,23.5,2.9052,81.539,78.18,2010
2010-08-06,Mexico,479.858,12.6925,1121.64,21.74,2.8166,80.407,80.16,2010
2010-08-13,Mexico,484.479,12.7278,1079.25,26.24,2.6716,82.948,75.11,2010
2010-08-20,Mexico,493.058,12.7652,1071.69,25.49,2.6106,83.057,74.26,2010
2010-08-27,Mexico,484.054,13.0097,1064.59,24.45,2.6447,82.918,76.65,2010
2010-09-03,Mexico,481.385,12.9335,1104.51,21.31,2.697,82.102,76.67,2010
2010-09-10,Mexico,477.498,12.9269,1109.55,21.99,2.7917,82.698,78.16,2010
2010-09-17,Mexico,480.661,12.7994,1125.59,22.01,2.7372,81.398,78.21,2010
2010-09-24,Mexico,483.094,12.5397,1148.67,21.71,2.605,79.395,78.87,2010
2010-10-01,Mexico,490.84,12.5253,1146.24,22.5,2.5097,78.088,83.75,2010
2010-10-08,Mexico,492.559,12.4142,1165.15,20.71,2.392,77.325,84.03,2010
2010-10-15,Mexico,489.832,12.4343,1176.19,19.03,2.5597,77.041,82.45,2010
2010-10-22,Mexico,491.889,12.3372,1183.08,18.78,2.5541,77.472,82.96,2010
2010-10-29,Mexico,496.657,12.345,1183.26,21.2,2.5993,77.266,83.15,2010
2010-11-05,Mexico,497.429,12.2024,1225.85,18.26,2.5304,76.548,88.11,2010
